Loading HierarchicalGraph from /home/tuero/Documents/cmput-658/a3/PRAStar/scenarios/bg512/AR0070SR.hierarchical_graph.nop
Solution from (228,299), to (230,302). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 39, Generated: 109, Total duration: 9.9595e-05, First move duration: 5.8366e-05
Solution from (199,381), to (200,382). Optimal cost: 1.41421, Found cost: 1.41421, Expanded: 9, Generated: 8, Total duration: 2.3195e-05, First move duration: 2.3195e-05
Solution from (170,401), to (171,399). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 19, Generated: 37, Total duration: 4.5373e-05, First move duration: 3.0858e-05
Solution from (385,337), to (383,339). Optimal cost: 2.82843, Found cost: 3.41421, Expanded: 36, Generated: 87, Total duration: 7.9033e-05, First move duration: 4.4492e-05
Solution from (403,412), to (403,413). Optimal cost: 1, Found cost: 1, Expanded: 9, Generated: 15, Total duration: 2.4284e-05, First move duration: 2.4284e-05
Solution from (243,389), to (242,387). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 18, Generated: 29, Total duration: 3.8227e-05, First move duration: 2.5996e-05
Solution from (279,365), to (281,365). Optimal cost: 2, Found cost: 2, Expanded: 23, Generated: 57, Total duration: 5.5349e-05, First move duration: 3.6196e-05
Solution from (342,310), to (343,311). Optimal cost: 1.41421, Found cost: 1.41421, Expanded: 9, Generated: 16, Total duration: 2.4433e-05, First move duration: 2.4433e-05
Solution from (29,222), to (27,221). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 29, Generated: 89, Total duration: 6.8681e-05, First move duration: 4.5795e-05
Solution from (396,370), to (395,369). Optimal cost: 1.41421, Found cost: 1.41421, Expanded: 14, Generated: 43, Total duration: 4.352e-05, First move duration: 4.352e-05
Solution from (207,128), to (203,128). Optimal cost: 4, Found cost: 4, Expanded: 44, Generated: 92, Total duration: 9.3552e-05, First move duration: 3.8188e-05
Solution from (211,62), to (205,61). Optimal cost: 6.41421, Found cost: 7.24264, Expanded: 71, Generated: 164, Total duration: 0.000143482, First move duration: 4.3729e-05
Solution from (183,453), to (188,451). Optimal cost: 5.82843, Found cost: 5.82843, Expanded: 55, Generated: 116, Total duration: 0.000110337, First move duration: 3.6286e-05
Solution from (239,439), to (235,441). Optimal cost: 4.82843, Found cost: 4.82843, Expanded: 53, Generated: 134, Total duration: 0.000109658, First move duration: 5.0256e-05
Solution from (164,410), to (164,404). Optimal cost: 6, Found cost: 6, Expanded: 67, Generated: 142, Total duration: 0.000123238, First move duration: 3.4006e-05
Solution from (282,262), to (281,267). Optimal cost: 5.41421, Found cost: 5.41421, Expanded: 61, Generated: 162, Total duration: 0.00012898, First move duration: 4.8016e-05
Solution from (271,358), to (271,363). Optimal cost: 5, Found cost: 5, Expanded: 65, Generated: 166, Total duration: 0.000128482, First move duration: 4.3682e-05
Solution from (186,110), to (180,114). Optimal cost: 7.65685, Found cost: 7.65685, Expanded: 70, Generated: 170, Total duration: 0.000145459, First move duration: 4.0393e-05
Solution from (206,190), to (213,191). Optimal cost: 7.41421, Found cost: 7.41421, Expanded: 100, Generated: 263, Total duration: 0.000191238, First move duration: 5.3995e-05
Solution from (209,437), to (204,439). Optimal cost: 5.82843, Found cost: 5.82843, Expanded: 64, Generated: 171, Total duration: 0.000136138, First move duration: 5.298e-05
Solution from (161,93), to (162,84). Optimal cost: 9.41421, Found cost: 13.0711, Expanded: 164, Generated: 422, Total duration: 0.000306107, First move duration: 4.628e-05
Solution from (313,370), to (320,376). Optimal cost: 9.48528, Found cost: 9.48528, Expanded: 99, Generated: 292, Total duration: 0.000202793, First move duration: 5.2368e-05
Solution from (466,314), to (475,310). Optimal cost: 10.6569, Found cost: 11.2426, Expanded: 161, Generated: 473, Total duration: 0.000291579, First move duration: 5.5432e-05
Solution from (304,296), to (310,289). Optimal cost: 9.48528, Found cost: 9.48528, Expanded: 88, Generated: 235, Total duration: 0.000178006, First move duration: 4.7907e-05
Solution from (281,269), to (289,269). Optimal cost: 8, Found cost: 8, Expanded: 134, Generated: 438, Total duration: 0.00025017, First move duration: 5.5349e-05
Solution from (135,394), to (129,401). Optimal cost: 9.48528, Found cost: 10.0711, Expanded: 106, Generated: 297, Total duration: 0.000224389, First move duration: 6.0221e-05
Solution from (336,177), to (343,174). Optimal cost: 8.24264, Found cost: 8.24264, Expanded: 96, Generated: 231, Total duration: 0.000190717, First move duration: 4.8406e-05
Solution from (52,233), to (47,227). Optimal cost: 8.07107, Found cost: 9.82843, Expanded: 120, Generated: 298, Total duration: 0.000215025, First move duration: 4.5326e-05
Solution from (491,308), to (482,315). Optimal cost: 11.8995, Found cost: 11.8995, Expanded: 145, Generated: 398, Total duration: 0.000260492, First move duration: 4.5972e-05
Solution from (328,392), to (338,389). Optimal cost: 11.2426, Found cost: 11.2426, Expanded: 141, Generated: 379, Total duration: 0.000273829, First move duration: 5.2862e-05
Solution from (80,353), to (78,338). Optimal cost: 15.8284, Found cost: 15.8284, Expanded: 230, Generated: 605, Total duration: 0.00040206, First move duration: 5.7678e-05
Solution from (395,323), to (392,335). Optimal cost: 13.2426, Found cost: 13.2426, Expanded: 166, Generated: 434, Total duration: 0.000319479, First move duration: 5.361e-05
Solution from (76,349), to (87,357). Optimal cost: 14.3137, Found cost: 16.0711, Expanded: 218, Generated: 531, Total duration: 0.000367554, First move duration: 4.5952e-05
Solution from (267,100), to (274,113). Optimal cost: 15.8995, Found cost: 15.8995, Expanded: 208, Generated: 578, Total duration: 0.000384664, First move duration: 4.8943e-05
Solution from (267,428), to (281,425). Optimal cost: 15.2426, Found cost: 17.8284, Expanded: 280, Generated: 716, Total duration: 0.000472838, First move duration: 5.1661e-05
Solution from (182,114), to (187,104). Optimal cost: 12.0711, Found cost: 12.0711, Expanded: 129, Generated: 304, Total duration: 0.000236689, First move duration: 4.7702e-05
Solution from (313,325), to (304,314). Optimal cost: 14.7279, Found cost: 16.4853, Expanded: 229, Generated: 681, Total duration: 0.000437395, First move duration: 6.6635e-05
Solution from (57,247), to (45,239). Optimal cost: 15.3137, Found cost: 15.3137, Expanded: 194, Generated: 590, Total duration: 0.000353343, First move duration: 5.2175e-05
Solution from (117,134), to (125,125). Optimal cost: 12.3137, Found cost: 13.4853, Expanded: 177, Generated: 485, Total duration: 0.000322037, First move duration: 5.5778e-05
Solution from (354,350), to (367,347). Optimal cost: 14.2426, Found cost: 14.8284, Expanded: 252, Generated: 843, Total duration: 0.000486776, First move duration: 6.5475e-05
Solution from (342,407), to (357,401). Optimal cost: 17.4853, Found cost: 18.0711, Expanded: 263, Generated: 858, Total duration: 0.000491281, First move duration: 6.5626e-05
Solution from (149,404), to (160,418). Optimal cost: 18.5563, Found cost: 20.8995, Expanded: 315, Generated: 923, Total duration: 0.00056617, First move duration: 6.8846e-05
Solution from (198,447), to (187,432). Optimal cost: 19.5563, Found cost: 20.1421, Expanded: 265, Generated: 865, Total duration: 0.000513301, First move duration: 6.178e-05
Solution from (71,235), to (63,248). Optimal cost: 16.3137, Found cost: 18.0711, Expanded: 262, Generated: 818, Total duration: 0.000490009, First move duration: 6.0119e-05
Solution from (255,346), to (252,328). Optimal cost: 19.2426, Found cost: 26.8995, Expanded: 440, Generated: 1473, Total duration: 0.000783888, First move duration: 5.2404e-05
Solution from (237,279), to (244,264). Optimal cost: 17.8995, Found cost: 19.6569, Expanded: 263, Generated: 653, Total duration: 0.000468833, First move duration: 5.4986e-05
Solution from (103,331), to (111,316). Optimal cost: 18.3137, Found cost: 18.8995, Expanded: 253, Generated: 706, Total duration: 0.000466711, First move duration: 5.4144e-05
Solution from (157,82), to (170,90). Optimal cost: 16.3137, Found cost: 16.3137, Expanded: 204, Generated: 540, Total duration: 0.000367562, First move duration: 4.335e-05
Solution from (213,419), to (201,406). Optimal cost: 17.9706, Found cost: 26.0711, Expanded: 407, Generated: 1108, Total duration: 0.000709372, First move duration: 5.4086e-05
Solution from (158,348), to (173,341). Optimal cost: 17.8995, Found cost: 25.3137, Expanded: 409, Generated: 1234, Total duration: 0.000688387, First move duration: 6.6406e-05
Solution from (275,452), to (254,451). Optimal cost: 21.4142, Found cost: 23.0711, Expanded: 393, Generated: 1104, Total duration: 0.000652292, First move duration: 5.8366e-05
Solution from (373,392), to (393,401). Optimal cost: 23.7279, Found cost: 24.3137, Expanded: 375, Generated: 1208, Total duration: 0.000697372, First move duration: 5.7924e-05
Solution from (415,383), to (398,369). Optimal cost: 22.799, Found cost: 28.3137, Expanded: 483, Generated: 1365, Total duration: 0.000804897, First move duration: 6.2205e-05
Solution from (226,316), to (208,302). Optimal cost: 23.799, Found cost: 24.9706, Expanded: 336, Generated: 1070, Total duration: 0.000616542, First move duration: 6.3875e-05
Solution from (387,366), to (382,386). Optimal cost: 22.0711, Found cost: 23.2426, Expanded: 340, Generated: 917, Total duration: 0.000601183, First move duration: 5.3473e-05
Solution from (145,389), to (164,379). Optimal cost: 23.1421, Found cost: 24.8995, Expanded: 379, Generated: 1159, Total duration: 0.000686304, First move duration: 6.8297e-05
Solution from (332,322), to (343,340). Optimal cost: 22.5563, Found cost: 23.1421, Expanded: 302, Generated: 950, Total duration: 0.000571629, First move duration: 5.8419e-05
Solution from (256,470), to (268,452). Optimal cost: 22.9706, Found cost: 24.1421, Expanded: 377, Generated: 1099, Total duration: 0.000636657, First move duration: 5.8784e-05
Solution from (256,286), to (268,268). Optimal cost: 22.9706, Found cost: 24.7279, Expanded: 351, Generated: 1078, Total duration: 0.000648954, First move duration: 6.2376e-05
Solution from (277,125), to (287,143). Optimal cost: 22.1421, Found cost: 23.5563, Expanded: 346, Generated: 914, Total duration: 0.00058445, First move duration: 5.5368e-05
Solution from (189,458), to (212,449). Optimal cost: 26.7279, Found cost: 27.8995, Expanded: 436, Generated: 1392, Total duration: 0.000806232, First move duration: 5.875e-05
Solution from (390,403), to (401,424). Optimal cost: 25.5563, Found cost: 32.3848, Expanded: 481, Generated: 1416, Total duration: 0.000868636, First move duration: 6.4031e-05
Solution from (409,318), to (431,312). Optimal cost: 24.4853, Found cost: 26.7279, Expanded: 408, Generated: 1003, Total duration: 0.000660623, First move duration: 6.0567e-05
Solution from (324,408), to (304,393). Optimal cost: 26.2132, Found cost: 30.3137, Expanded: 476, Generated: 1394, Total duration: 0.000854153, First move duration: 5.7811e-05
Solution from (241,288), to (225,307). Optimal cost: 25.6274, Found cost: 27.9706, Expanded: 395, Generated: 1098, Total duration: 0.000700481, First move duration: 6.5577e-05
Solution from (359,385), to (379,395). Optimal cost: 24.1421, Found cost: 25.3137, Expanded: 394, Generated: 1256, Total duration: 0.000713688, First move duration: 6.3579e-05
Solution from (204,128), to (221,110). Optimal cost: 25.0416, Found cost: 32.5563, Expanded: 524, Generated: 1365, Total duration: 0.00085163, First move duration: 7.0063e-05
Solution from (286,313), to (307,324). Optimal cost: 25.5563, Found cost: 25.5563, Expanded: 347, Generated: 1029, Total duration: 0.000665633, First move duration: 5.7533e-05
Solution from (265,408), to (264,433). Optimal cost: 25.4142, Found cost: 29.3137, Expanded: 509, Generated: 1351, Total duration: 0.000831077, First move duration: 6.0774e-05
Solution from (367,392), to (345,406). Optimal cost: 27.799, Found cost: 30.7279, Expanded: 523, Generated: 1726, Total duration: 0.000958134, First move duration: 6.5574e-05
Solution from (339,356), to (354,333). Optimal cost: 29.2132, Found cost: 31.799, Expanded: 451, Generated: 1415, Total duration: 0.000831137, First move duration: 6.1832e-05
Solution from (253,419), to (280,428). Optimal cost: 30.7279, Found cost: 33.3137, Expanded: 529, Generated: 1420, Total duration: 0.000875879, First move duration: 5.2386e-05
Solution from (291,138), to (314,154). Optimal cost: 29.6274, Found cost: 39.3848, Expanded: 676, Generated: 1831, Total duration: 0.00109096, First move duration: 6.6945e-05
Solution from (176,365), to (161,341). Optimal cost: 30.2132, Found cost: 30.799, Expanded: 443, Generated: 1368, Total duration: 0.000771211, First move duration: 5.5568e-05
Solution from (215,441), to (213,413). Optimal cost: 31.3137, Found cost: 32.7279, Expanded: 510, Generated: 1312, Total duration: 0.000825646, First move duration: 5.8905e-05
Solution from (300,332), to (286,309). Optimal cost: 28.799, Found cost: 29.3848, Expanded: 415, Generated: 1289, Total duration: 0.000803195, First move duration: 6.248e-05
Solution from (144,385), to (166,367). Optimal cost: 29.4558, Found cost: 30.0416, Expanded: 411, Generated: 1312, Total duration: 0.000750604, First move duration: 6.7796e-05
Solution from (101,257), to (117,280). Optimal cost: 29.6274, Found cost: 30.2132, Expanded: 413, Generated: 1210, Total duration: 0.000740883, First move duration: 5.725e-05
Solution from (398,341), to (394,311). Optimal cost: 31.6569, Found cost: 31.6569, Expanded: 555, Generated: 1545, Total duration: 0.000947403, First move duration: 6.0632e-05
Solution from (245,304), to (267,282). Optimal cost: 31.1127, Found cost: 39.8995, Expanded: 735, Generated: 2360, Total duration: 0.00127241, First move duration: 6.4357e-05
Solution from (147,385), to (143,416). Optimal cost: 32.6569, Found cost: 40.1127, Expanded: 551, Generated: 1659, Total duration: 0.00103819, First move duration: 5.7398e-05
Solution from (115,338), to (122,307). Optimal cost: 33.8995, Found cost: 34.7279, Expanded: 649, Generated: 1905, Total duration: 0.00105851, First move duration: 6.684e-05
Solution from (192,253), to (159,248). Optimal cost: 35.0711, Found cost: 39.0711, Expanded: 746, Generated: 1879, Total duration: 0.0011336, First move duration: 6.955e-05
Solution from (311,393), to (324,366). Optimal cost: 32.3848, Found cost: 38.9706, Expanded: 680, Generated: 2029, Total duration: 0.00114313, First move duration: 6.3118e-05
Solution from (333,156), to (299,158). Optimal cost: 34.8284, Found cost: 37.3137, Expanded: 580, Generated: 1583, Total duration: 0.000979281, First move duration: 5.5563e-05
Solution from (392,363), to (385,331). Optimal cost: 34.8995, Found cost: 34.8995, Expanded: 558, Generated: 1604, Total duration: 0.000937327, First move duration: 6.0245e-05
Solution from (127,282), to (103,260). Optimal cost: 33.1127, Found cost: 36.0416, Expanded: 604, Generated: 1723, Total duration: 0.000998929, First move duration: 6.0714e-05
Solution from (162,236), to (162,201). Optimal cost: 35, Found cost: 42.2132, Expanded: 702, Generated: 2087, Total duration: 0.00120711, First move duration: 6.5756e-05
Solution from (332,388), to (350,414). Optimal cost: 33.4558, Found cost: 34.6274, Expanded: 508, Generated: 1783, Total duration: 0.00093472, First move duration: 6.7718e-05
Solution from (257,309), to (253,277). Optimal cost: 33.6569, Found cost: 40.8701, Expanded: 572, Generated: 1711, Total duration: 0.0010004, First move duration: 5.5333e-05
Solution from (372,443), to (386,409). Optimal cost: 39.799, Found cost: 43.2132, Expanded: 675, Generated: 1895, Total duration: 0.00116608, First move duration: 5.7435e-05
Solution from (342,320), to (315,345). Optimal cost: 37.3553, Found cost: 40.2843, Expanded: 631, Generated: 2045, Total duration: 0.00118503, First move duration: 7.8692e-05
Solution from (415,315), to (383,328). Optimal cost: 37.3848, Found cost: 39.1421, Expanded: 660, Generated: 1813, Total duration: 0.00110155, First move duration: 5.7939e-05
Solution from (233,220), to (214,190). Optimal cost: 37.8701, Found cost: 45.0416, Expanded: 772, Generated: 2313, Total duration: 0.00129584, First move duration: 6.5787e-05
Solution from (227,93), to (195,109). Optimal cost: 38.6274, Found cost: 46.3848, Expanded: 743, Generated: 2125, Total duration: 0.00126327, First move duration: 6.3428e-05
Solution from (165,388), to (147,359). Optimal cost: 36.4558, Found cost: 37.0416, Expanded: 577, Generated: 1911, Total duration: 0.00107038, First move duration: 7.6767e-05
Solution from (295,435), to (259,444). Optimal cost: 39.7279, Found cost: 43.1421, Expanded: 670, Generated: 1945, Total duration: 0.0012042, First move duration: 5.2015e-05
Solution from (178,198), to (214,201). Optimal cost: 37.2426, Found cost: 38.0711, Expanded: 712, Generated: 2134, Total duration: 0.00120452, First move duration: 6.5096e-05
Solution from (279,335), to (313,327). Optimal cost: 37.3137, Found cost: 39.3137, Expanded: 619, Generated: 1841, Total duration: 0.00107734, First move duration: 6.4079e-05
Solution from (144,255), to (142,294). Optimal cost: 39.8284, Found cost: 42.3137, Expanded: 795, Generated: 2376, Total duration: 0.00130865, First move duration: 7.4276e-05
Solution from (327,357), to (352,325). Optimal cost: 42.3553, Found cost: 44.6985, Expanded: 667, Generated: 2061, Total duration: 0.00118891, First move duration: 6.5263e-05
Solution from (324,329), to (285,324). Optimal cost: 41.0711, Found cost: 43.5563, Expanded: 722, Generated: 2420, Total duration: 0.00138876, First move duration: 7.0918e-05
Solution from (274,368), to (313,371). Optimal cost: 40.2426, Found cost: 44.3848, Expanded: 762, Generated: 2489, Total duration: 0.00141144, First move duration: 6.2276e-05
Solution from (334,305), to (360,335). Optimal cost: 40.7696, Found cost: 44.8701, Expanded: 688, Generated: 1933, Total duration: 0.00115784, First move duration: 5.7609e-05
Solution from (313,298), to (272,295). Optimal cost: 42.2426, Found cost: 48.3848, Expanded: 841, Generated: 2505, Total duration: 0.00141413, First move duration: 6.0589e-05
Solution from (353,344), to (333,311). Optimal cost: 41.2843, Found cost: 47.0416, Expanded: 738, Generated: 2253, Total duration: 0.00129889, First move duration: 6.495e-05
Solution from (348,370), to (359,406). Optimal cost: 40.5563, Found cost: 40.5563, Expanded: 665, Generated: 2237, Total duration: 0.00123069, First move duration: 5.8762e-05
Solution from (167,391), to (175,429). Optimal cost: 41.3137, Found cost: 47.9411, Expanded: 745, Generated: 2447, Total duration: 0.00131682, First move duration: 5.6329e-05
Solution from (239,282), to (234,320). Optimal cost: 40.0711, Found cost: 46.6985, Expanded: 733, Generated: 2242, Total duration: 0.00128279, First move duration: 5.2234e-05
Solution from (368,338), to (399,362). Optimal cost: 40.9411, Found cost: 42.6985, Expanded: 642, Generated: 2036, Total duration: 0.00114191, First move duration: 7.077e-05
Solution from (74,178), to (114,192). Optimal cost: 45.799, Found cost: 76.7696, Expanded: 1340, Generated: 3660, Total duration: 0.0021139, First move duration: 5.9244e-05
Solution from (219,238), to (197,201). Optimal cost: 47.2843, Found cost: 50.799, Expanded: 900, Generated: 2388, Total duration: 0.00139485, First move duration: 6.2351e-05
Solution from (176,446), to (208,477). Optimal cost: 44.8406, Found cost: 52.1127, Expanded: 823, Generated: 2410, Total duration: 0.00140954, First move duration: 6.2029e-05
Solution from (326,417), to (361,448). Optimal cost: 47.8406, Found cost: 50.1838, Expanded: 784, Generated: 2287, Total duration: 0.00134827, First move duration: 5.9854e-05
