Loading HierarchicalGraph from /home/tuero/Documents/cmput-658/a3/PRAStar/scenarios/wc3maps512/plainsofsnow.hierarchical_graph.nop
Solution from (360,212), to (359,209). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 14, Generated: 39, Total duration: 4.7347e-05, First move duration: 4.7347e-05
Solution from (83,210), to (82,210). Optimal cost: 1, Found cost: 1, Expanded: 10, Generated: 24, Total duration: 3.1117e-05, First move duration: 3.1117e-05
Solution from (317,383), to (319,386). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 15, Generated: 40, Total duration: 4.3816e-05, First move duration: 4.3816e-05
Solution from (128,435), to (127,433). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 14, Generated: 44, Total duration: 4.4687e-05, First move duration: 4.4687e-05
Solution from (367,293), to (366,293). Optimal cost: 1, Found cost: 1, Expanded: 8, Generated: 8, Total duration: 1.9466e-05, First move duration: 1.9466e-05
Solution from (344,327), to (345,325). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 11, Generated: 26, Total duration: 3.1331e-05, First move duration: 3.1331e-05
Solution from (110,237), to (112,240). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 18, Generated: 63, Total duration: 6.2793e-05, First move duration: 6.2793e-05
Solution from (401,141), to (399,142). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 12, Generated: 31, Total duration: 3.7261e-05, First move duration: 3.7261e-05
Solution from (149,253), to (148,253). Optimal cost: 1, Found cost: 1, Expanded: 8, Generated: 8, Total duration: 1.8233e-05, First move duration: 1.8233e-05
Solution from (84,442), to (86,441). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 10, Generated: 20, Total duration: 3.0388e-05, First move duration: 3.0388e-05
Solution from (339,348), to (339,342). Optimal cost: 6, Found cost: 6, Expanded: 18, Generated: 47, Total duration: 5.2366e-05, First move duration: 5.2366e-05
Solution from (260,163), to (257,160). Optimal cost: 4.24264, Found cost: 4.24264, Expanded: 17, Generated: 56, Total duration: 5.1876e-05, First move duration: 5.1876e-05
Solution from (128,109), to (129,103). Optimal cost: 6.41421, Found cost: 6.41421, Expanded: 22, Generated: 71, Total duration: 7.079e-05, First move duration: 7.079e-05
Solution from (258,330), to (257,323). Optimal cost: 7.41421, Found cost: 8.24264, Expanded: 31, Generated: 86, Total duration: 7.7407e-05, First move duration: 7.7407e-05
Solution from (171,177), to (173,183). Optimal cost: 6.82843, Found cost: 6.82843, Expanded: 23, Generated: 76, Total duration: 7.1302e-05, First move duration: 7.1302e-05
Solution from (362,74), to (357,79). Optimal cost: 7.07107, Found cost: 7.07107, Expanded: 18, Generated: 62, Total duration: 6.2457e-05, First move duration: 6.2457e-05
Solution from (414,441), to (412,448). Optimal cost: 7.82843, Found cost: 8.41421, Expanded: 28, Generated: 78, Total duration: 7.7804e-05, First move duration: 7.7804e-05
Solution from (366,77), to (370,75). Optimal cost: 4.82843, Found cost: 4.82843, Expanded: 20, Generated: 66, Total duration: 6.2256e-05, First move duration: 6.2256e-05
Solution from (275,146), to (275,141). Optimal cost: 5, Found cost: 5, Expanded: 15, Generated: 37, Total duration: 3.9e-05, First move duration: 3.9e-05
Solution from (146,320), to (150,315). Optimal cost: 6.65685, Found cost: 7.24264, Expanded: 25, Generated: 71, Total duration: 7.0131e-05, First move duration: 7.0131e-05
Solution from (192,127), to (202,127). Optimal cost: 10, Found cost: 10, Expanded: 28, Generated: 95, Total duration: 7.8181e-05, First move duration: 7.8181e-05
Solution from (94,140), to (97,148). Optimal cost: 9.24264, Found cost: 10.4142, Expanded: 57, Generated: 114, Total duration: 0.000128122, First move duration: 0.000128122
Solution from (354,281), to (358,288). Optimal cost: 8.65685, Found cost: 8.65685, Expanded: 23, Generated: 72, Total duration: 6.6466e-05, First move duration: 6.6466e-05
Solution from (281,348), to (276,356). Optimal cost: 10.0711, Found cost: 11.8284, Expanded: 44, Generated: 102, Total duration: 9.748e-05, First move duration: 9.748e-05
Solution from (144,132), to (144,121). Optimal cost: 11, Found cost: 11.8284, Expanded: 34, Generated: 89, Total duration: 9.7914e-05, First move duration: 9.7914e-05
Solution from (362,428), to (358,421). Optimal cost: 8.65685, Found cost: 9.24264, Expanded: 34, Generated: 87, Total duration: 9.0312e-05, First move duration: 9.0312e-05
Solution from (340,234), to (350,233). Optimal cost: 10.4142, Found cost: 10.4142, Expanded: 25, Generated: 57, Total duration: 6.1104e-05, First move duration: 6.1104e-05
Solution from (392,378), to (399,374). Optimal cost: 8.65685, Found cost: 8.65685, Expanded: 24, Generated: 64, Total duration: 6.011e-05, First move duration: 6.011e-05
Solution from (118,292), to (108,295). Optimal cost: 11.2426, Found cost: 11.2426, Expanded: 37, Generated: 103, Total duration: 0.000105495, First move duration: 0.000105495
Solution from (190,96), to (199,103). Optimal cost: 11.8995, Found cost: 11.8995, Expanded: 38, Generated: 105, Total duration: 0.000115606, First move duration: 0.000115606
Solution from (319,116), to (330,113). Optimal cost: 12.2426, Found cost: 12.2426, Expanded: 30, Generated: 84, Total duration: 7.8727e-05, First move duration: 7.8727e-05
Solution from (124,340), to (114,351). Optimal cost: 15.1421, Found cost: 16.3137, Expanded: 72, Generated: 177, Total duration: 0.000186768, First move duration: 0.000186768
Solution from (126,213), to (123,227). Optimal cost: 15.2426, Found cost: 15.8284, Expanded: 60, Generated: 153, Total duration: 0.000152304, First move duration: 0.000152304
Solution from (207,351), to (206,365). Optimal cost: 14.4142, Found cost: 14.4142, Expanded: 41, Generated: 123, Total duration: 0.000120032, First move duration: 0.000120032
Solution from (386,350), to (382,337). Optimal cost: 14.6569, Found cost: 14.6569, Expanded: 59, Generated: 152, Total duration: 0.000159394, First move duration: 0.000159394
Solution from (335,379), to (344,391). Optimal cost: 15.7279, Found cost: 18.6569, Expanded: 91, Generated: 179, Total duration: 0.000186726, First move duration: 0.000186726
Solution from (178,149), to (172,162). Optimal cost: 15.4853, Found cost: 15.4853, Expanded: 46, Generated: 142, Total duration: 0.000142265, First move duration: 0.000142265
Solution from (383,212), to (394,222). Optimal cost: 15.1421, Found cost: 15.1421, Expanded: 34, Generated: 120, Total duration: 9.859e-05, First move duration: 9.859e-05
Solution from (347,427), to (356,416). Optimal cost: 14.7279, Found cost: 15.8995, Expanded: 56, Generated: 134, Total duration: 0.000143072, First move duration: 0.000143072
Solution from (349,185), to (358,196). Optimal cost: 14.7279, Found cost: 15.8995, Expanded: 61, Generated: 145, Total duration: 0.000146843, First move duration: 0.000146843
Solution from (186,410), to (186,394). Optimal cost: 16, Found cost: 18.4853, Expanded: 79, Generated: 175, Total duration: 0.000168567, First move duration: 0.000168567
Solution from (158,236), to (153,221). Optimal cost: 17.0711, Found cost: 17.0711, Expanded: 43, Generated: 127, Total duration: 0.000125952, First move duration: 0.000125952
Solution from (132,185), to (145,197). Optimal cost: 17.9706, Found cost: 18.5563, Expanded: 60, Generated: 169, Total duration: 0.000157193, First move duration: 0.000157193
Solution from (422,436), to (412,450). Optimal cost: 18.1421, Found cost: 18.1421, Expanded: 57, Generated: 130, Total duration: 0.000147659, First move duration: 0.000147659
Solution from (312,128), to (326,119). Optimal cost: 17.7279, Found cost: 19.4853, Expanded: 70, Generated: 167, Total duration: 0.000158439, First move duration: 0.000158439
Solution from (121,179), to (109,169). Optimal cost: 16.1421, Found cost: 16.7279, Expanded: 63, Generated: 159, Total duration: 0.000151892, First move duration: 0.000151892
Solution from (336,369), to (325,383). Optimal cost: 18.5563, Found cost: 24.8995, Expanded: 149, Generated: 233, Total duration: 0.000268963, First move duration: 0.000268963
Solution from (272,373), to (265,358). Optimal cost: 17.8995, Found cost: 17.8995, Expanded: 53, Generated: 156, Total duration: 0.000144988, First move duration: 0.000144988
Solution from (153,136), to (146,121). Optimal cost: 17.8995, Found cost: 18.7279, Expanded: 84, Generated: 179, Total duration: 0.000200749, First move duration: 0.000200749
Solution from (113,244), to (110,227). Optimal cost: 18.2426, Found cost: 19.0711, Expanded: 76, Generated: 159, Total duration: 0.000184219, First move duration: 0.000184219
Solution from (139,88), to (118,94). Optimal cost: 23.4853, Found cost: 24.3137, Expanded: 106, Generated: 233, Total duration: 0.000256657, First move duration: 0.000256657
Solution from (210,160), to (231,156). Optimal cost: 22.6569, Found cost: 23.4853, Expanded: 101, Generated: 226, Total duration: 0.000213985, First move duration: 0.000213985
Solution from (164,245), to (144,244). Optimal cost: 20.4142, Found cost: 21.2426, Expanded: 81, Generated: 195, Total duration: 0.000165819, First move duration: 0.000165819
Solution from (292,405), to (300,425). Optimal cost: 23.3137, Found cost: 31.3137, Expanded: 163, Generated: 253, Total duration: 0.000311011, First move duration: 0.000311011
Solution from (402,73), to (393,91). Optimal cost: 21.7279, Found cost: 22.8995, Expanded: 77, Generated: 187, Total duration: 0.000209336, First move duration: 0.000209336
Solution from (326,193), to (348,195). Optimal cost: 22.8284, Found cost: 22.8284, Expanded: 63, Generated: 171, Total duration: 0.000155797, First move duration: 0.000155797
Solution from (265,189), to (269,210). Optimal cost: 22.6569, Found cost: 23.4853, Expanded: 88, Generated: 190, Total duration: 0.000207093, First move duration: 0.000207093
Solution from (100,219), to (116,229). Optimal cost: 20.1421, Found cost: 31.2132, Expanded: 227, Generated: 306, Total duration: 0.000375262, First move duration: 0.000375262
Solution from (342,253), to (323,259). Optimal cost: 21.4853, Found cost: 24.0711, Expanded: 131, Generated: 227, Total duration: 0.000270857, First move duration: 0.000270857
Solution from (187,393), to (198,409). Optimal cost: 20.5563, Found cost: 22.3137, Expanded: 123, Generated: 235, Total duration: 0.000266755, First move duration: 0.000266755
Solution from (127,429), to (106,414). Optimal cost: 27.2132, Found cost: 28.3848, Expanded: 125, Generated: 261, Total duration: 0.000285454, First move duration: 0.000285454
Solution from (232,414), to (247,394). Optimal cost: 26.2132, Found cost: 31.3848, Expanded: 179, Generated: 324, Total duration: 0.000389959, First move duration: 0.000389959
Solution from (439,131), to (434,155). Optimal cost: 26.0711, Found cost: 26.0711, Expanded: 98, Generated: 217, Total duration: 0.000239051, First move duration: 0.000239051
Solution from (314,358), to (338,366). Optimal cost: 27.3137, Found cost: 27.3137, Expanded: 70, Generated: 212, Total duration: 0.000195673, First move duration: 0.000195673
Solution from (405,234), to (381,243). Optimal cost: 27.7279, Found cost: 37.9706, Expanded: 259, Generated: 353, Total duration: 0.000442174, First move duration: 0.000442174
Solution from (231,395), to (206,400). Optimal cost: 27.0711, Found cost: 27.0711, Expanded: 77, Generated: 221, Total duration: 0.000197402, First move duration: 0.000197402
Solution from (193,102), to (191,129). Optimal cost: 27.8284, Found cost: 27.8284, Expanded: 95, Generated: 211, Total duration: 0.000231917, First move duration: 0.000231917
Solution from (95,298), to (118,289). Optimal cost: 26.7279, Found cost: 26.7279, Expanded: 117, Generated: 259, Total duration: 0.000269331, First move duration: 0.000269331
Solution from (418,123), to (444,122). Optimal cost: 26.4142, Found cost: 26.4142, Expanded: 80, Generated: 197, Total duration: 0.000180384, First move duration: 0.000180384
Solution from (151,188), to (151,213). Optimal cost: 25, Found cost: 26.6569, Expanded: 85, Generated: 214, Total duration: 0.000222257, First move duration: 0.000222257
Solution from (202,128), to (198,155). Optimal cost: 28.6569, Found cost: 29.4853, Expanded: 116, Generated: 281, Total duration: 0.000290822, First move duration: 0.000290822
Solution from (217,359), to (246,366). Optimal cost: 31.8995, Found cost: 33.5563, Expanded: 188, Generated: 334, Total duration: 0.000353072, First move duration: 0.000353072
Solution from (161,429), to (167,456). Optimal cost: 29.4853, Found cost: 29.4853, Expanded: 130, Generated: 277, Total duration: 0.000324736, First move duration: 0.000324736
Solution from (126,308), to (143,286). Optimal cost: 29.0416, Found cost: 29.0416, Expanded: 108, Generated: 271, Total duration: 0.000309741, First move duration: 0.000309741
Solution from (414,349), to (432,371). Optimal cost: 29.4558, Found cost: 32.9706, Expanded: 184, Generated: 311, Total duration: 0.000373222, First move duration: 0.000373222
Solution from (195,392), to (200,418). Optimal cost: 28.0711, Found cost: 28.8995, Expanded: 128, Generated: 264, Total duration: 0.00028034, First move duration: 0.00028034
Solution from (288,347), to (297,373). Optimal cost: 29.7279, Found cost: 30.8995, Expanded: 172, Generated: 295, Total duration: 0.000339103, First move duration: 0.000339103
Solution from (372,456), to (352,436). Optimal cost: 29.4558, Found cost: 31.799, Expanded: 154, Generated: 273, Total duration: 0.000302539, First move duration: 0.000302539
Solution from (168,300), to (143,311). Optimal cost: 29.5563, Found cost: 30.1421, Expanded: 117, Generated: 269, Total duration: 0.000307348, First move duration: 0.000307348
Solution from (307,371), to (299,399). Optimal cost: 31.3137, Found cost: 31.3137, Expanded: 92, Generated: 223, Total duration: 0.000240083, First move duration: 0.000240083
Solution from (382,65), to (412,72). Optimal cost: 32.8995, Found cost: 32.8995, Expanded: 111, Generated: 268, Total duration: 0.000286461, First move duration: 0.000286461
Solution from (218,152), to (220,118). Optimal cost: 34.8284, Found cost: 35.6569, Expanded: 123, Generated: 290, Total duration: 0.000292044, First move duration: 0.000292044
Solution from (151,92), to (119,101). Optimal cost: 35.7279, Found cost: 44.6985, Expanded: 296, Generated: 456, Total duration: 0.000580374, First move duration: 0.000580374
