Loading HierarchicalGraph from /home/tuero/Documents/cmput-658/a3/PRAStar/scenarios/wc3maps512/bloodvenomfalls.hierarchical_graph.nop
Solution from (394,138), to (397,137). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 17, Generated: 53, Total duration: 6.0334e-05, First move duration: 6.0334e-05
Solution from (337,87), to (336,84). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 17, Generated: 34, Total duration: 4.7613e-05, First move duration: 4.7613e-05
Solution from (138,355), to (138,357). Optimal cost: 2, Found cost: 2, Expanded: 15, Generated: 47, Total duration: 4.5568e-05, First move duration: 4.5568e-05
Solution from (178,83), to (181,83). Optimal cost: 3, Found cost: 3, Expanded: 15, Generated: 31, Total duration: 4.3359e-05, First move duration: 4.3359e-05
Solution from (260,63), to (262,65). Optimal cost: 2.82843, Found cost: 2.82843, Expanded: 13, Generated: 31, Total duration: 3.9876e-05, First move duration: 3.9876e-05
Solution from (339,349), to (338,346). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 13, Generated: 28, Total duration: 3.6545e-05, First move duration: 3.6545e-05
Solution from (239,152), to (238,155). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 20, Generated: 51, Total duration: 5.8907e-05, First move duration: 5.8907e-05
Solution from (383,365), to (385,366). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 14, Generated: 32, Total duration: 3.8192e-05, First move duration: 3.8192e-05
Solution from (224,287), to (227,286). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 13, Generated: 21, Total duration: 3.1453e-05, First move duration: 3.1453e-05
Solution from (172,291), to (173,289). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 15, Generated: 42, Total duration: 4.6264e-05, First move duration: 4.6264e-05
Solution from (417,205), to (422,203). Optimal cost: 6.41421, Found cost: 6.41421, Expanded: 31, Generated: 64, Total duration: 7.3282e-05, First move duration: 7.3282e-05
Solution from (261,133), to (258,137). Optimal cost: 5.24264, Found cost: 5.24264, Expanded: 18, Generated: 62, Total duration: 6.3049e-05, First move duration: 6.3049e-05
Solution from (340,458), to (342,465). Optimal cost: 7.82843, Found cost: 7.82843, Expanded: 23, Generated: 71, Total duration: 7.1114e-05, First move duration: 7.1114e-05
Solution from (156,204), to (158,197). Optimal cost: 7.82843, Found cost: 7.82843, Expanded: 21, Generated: 56, Total duration: 6.3163e-05, First move duration: 6.3163e-05
Solution from (283,279), to (284,272). Optimal cost: 7.41421, Found cost: 7.41421, Expanded: 27, Generated: 73, Total duration: 7.9413e-05, First move duration: 7.9413e-05
Solution from (412,413), to (413,417). Optimal cost: 4.41421, Found cost: 4.41421, Expanded: 19, Generated: 45, Total duration: 4.9296e-05, First move duration: 4.9296e-05
Solution from (389,201), to (395,203). Optimal cost: 6.82843, Found cost: 8.82843, Expanded: 33, Generated: 72, Total duration: 7.9776e-05, First move duration: 7.9776e-05
Solution from (257,302), to (256,295). Optimal cost: 7.41421, Found cost: 8.24264, Expanded: 33, Generated: 65, Total duration: 7.7922e-05, First move duration: 7.7922e-05
Solution from (409,230), to (403,234). Optimal cost: 7.65685, Found cost: 9.41421, Expanded: 32, Generated: 70, Total duration: 6.8615e-05, First move duration: 6.8615e-05
Solution from (71,463), to (75,461). Optimal cost: 4.82843, Found cost: 4.82843, Expanded: 17, Generated: 47, Total duration: 5.374e-05, First move duration: 5.374e-05
Solution from (376,169), to (382,174). Optimal cost: 8.07107, Found cost: 8.65685, Expanded: 26, Generated: 67, Total duration: 6.8674e-05, First move duration: 6.8674e-05
Solution from (263,443), to (252,443). Optimal cost: 11, Found cost: 11.8284, Expanded: 47, Generated: 118, Total duration: 0.000110546, First move duration: 0.000110546
Solution from (418,352), to (419,362). Optimal cost: 10.4142, Found cost: 10.4142, Expanded: 28, Generated: 84, Total duration: 7.9565e-05, First move duration: 7.9565e-05
Solution from (203,397), to (199,405). Optimal cost: 9.65685, Found cost: 10.2426, Expanded: 26, Generated: 77, Total duration: 7.3476e-05, First move duration: 7.3476e-05
Solution from (127,281), to (118,281). Optimal cost: 9, Found cost: 9.82843, Expanded: 34, Generated: 80, Total duration: 8.8892e-05, First move duration: 8.8892e-05
Solution from (328,347), to (322,339). Optimal cost: 10.4853, Found cost: 11.0711, Expanded: 39, Generated: 111, Total duration: 0.000105732, First move duration: 0.000105732
Solution from (280,181), to (272,185). Optimal cost: 9.65685, Found cost: 10.2426, Expanded: 34, Generated: 82, Total duration: 8.6725e-05, First move duration: 8.6725e-05
Solution from (74,218), to (81,215). Optimal cost: 8.24264, Found cost: 8.24264, Expanded: 33, Generated: 94, Total duration: 8.7724e-05, First move duration: 8.7724e-05
Solution from (130,167), to (119,168). Optimal cost: 11.4142, Found cost: 11.4142, Expanded: 34, Generated: 109, Total duration: 9.7819e-05, First move duration: 9.7819e-05
Solution from (185,395), to (175,391). Optimal cost: 11.6569, Found cost: 11.6569, Expanded: 43, Generated: 108, Total duration: 0.00010488, First move duration: 0.00010488
Solution from (413,354), to (423,363). Optimal cost: 13.7279, Found cost: 16.0711, Expanded: 69, Generated: 145, Total duration: 0.000148217, First move duration: 0.000148217
Solution from (151,182), to (143,170). Optimal cost: 15.3137, Found cost: 15.8995, Expanded: 71, Generated: 172, Total duration: 0.000173008, First move duration: 0.000173008
Solution from (309,258), to (299,253). Optimal cost: 12.0711, Found cost: 12.0711, Expanded: 31, Generated: 104, Total duration: 9.0963e-05, First move duration: 9.0963e-05
Solution from (229,379), to (220,385). Optimal cost: 13.2426, Found cost: 13.2426, Expanded: 58, Generated: 126, Total duration: 0.000128386, First move duration: 0.000128386
Solution from (248,77), to (252,91). Optimal cost: 15.6569, Found cost: 15.6569, Expanded: 53, Generated: 139, Total duration: 0.000165228, First move duration: 0.000165228
Solution from (338,192), to (338,180). Optimal cost: 12, Found cost: 12.8284, Expanded: 42, Generated: 101, Total duration: 0.000103206, First move duration: 0.000103206
Solution from (138,201), to (135,189). Optimal cost: 13.2426, Found cost: 13.2426, Expanded: 41, Generated: 126, Total duration: 0.000125715, First move duration: 0.000125715
Solution from (343,211), to (334,222). Optimal cost: 14.7279, Found cost: 16.4853, Expanded: 67, Generated: 150, Total duration: 0.000155332, First move duration: 0.000155332
Solution from (349,261), to (337,258). Optimal cost: 13.2426, Found cost: 13.2426, Expanded: 55, Generated: 130, Total duration: 0.000141918, First move duration: 0.000141918
Solution from (403,185), to (398,173). Optimal cost: 14.0711, Found cost: 14.8995, Expanded: 52, Generated: 112, Total duration: 0.000131925, First move duration: 0.000131925
Solution from (344,437), to (358,426). Optimal cost: 18.5563, Found cost: 19.7279, Expanded: 67, Generated: 172, Total duration: 0.00017053, First move duration: 0.00017053
Solution from (252,242), to (266,250). Optimal cost: 17.3137, Found cost: 18.4853, Expanded: 90, Generated: 181, Total duration: 0.000177062, First move duration: 0.000177062
Solution from (58,363), to (75,368). Optimal cost: 19.0711, Found cost: 25.5563, Expanded: 100, Generated: 218, Total duration: 0.000231828, First move duration: 0.000231828
Solution from (352,381), to (356,363). Optimal cost: 19.6569, Found cost: 21.6569, Expanded: 105, Generated: 196, Total duration: 0.000208458, First move duration: 0.000208458
Solution from (428,122), to (441,110). Optimal cost: 17.9706, Found cost: 19.7279, Expanded: 89, Generated: 202, Total duration: 0.000214426, First move duration: 0.000214426
Solution from (454,436), to (442,426). Optimal cost: 16.1421, Found cost: 17.8995, Expanded: 69, Generated: 157, Total duration: 0.000176745, First move duration: 0.000176745
Solution from (353,282), to (342,268). Optimal cost: 18.5563, Found cost: 20.3137, Expanded: 77, Generated: 176, Total duration: 0.000196969, First move duration: 0.000196969
Solution from (303,132), to (290,142). Optimal cost: 17.1421, Found cost: 17.1421, Expanded: 55, Generated: 159, Total duration: 0.000162581, First move duration: 0.000162581
Solution from (75,248), to (87,263). Optimal cost: 19.9706, Found cost: 21.7279, Expanded: 88, Generated: 192, Total duration: 0.000211997, First move duration: 0.000211997
Solution from (149,110), to (164,114). Optimal cost: 18.8995, Found cost: 18.8995, Expanded: 97, Generated: 181, Total duration: 0.000205217, First move duration: 0.000205217
