Loading HierarchicalGraph from /home/tuero/Documents/cmput-658/a3/PRAStar/scenarios/wc3maps512/isleofdread.hierarchical_graph.nop
Solution from (86,463), to (83,463). Optimal cost: 3, Found cost: 3, Expanded: 15, Generated: 24, Total duration: 3.9037e-05, First move duration: 3.9037e-05
Solution from (251,87), to (253,89). Optimal cost: 2.82843, Found cost: 2.82843, Expanded: 13, Generated: 27, Total duration: 3.936e-05, First move duration: 3.936e-05
Solution from (81,361), to (80,360). Optimal cost: 1.41421, Found cost: 1.41421, Expanded: 11, Generated: 23, Total duration: 3.1066e-05, First move duration: 3.1066e-05
Solution from (219,322), to (216,320). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 16, Generated: 50, Total duration: 5.0013e-05, First move duration: 5.0013e-05
Solution from (358,171), to (360,171). Optimal cost: 2, Found cost: 2, Expanded: 12, Generated: 20, Total duration: 3.1768e-05, First move duration: 3.1768e-05
Solution from (382,160), to (379,161). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 13, Generated: 29, Total duration: 3.826e-05, First move duration: 3.826e-05
Solution from (449,401), to (447,403). Optimal cost: 2.82843, Found cost: 2.82843, Expanded: 15, Generated: 43, Total duration: 5.042e-05, First move duration: 5.042e-05
Solution from (348,181), to (347,183). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 14, Generated: 25, Total duration: 3.67e-05, First move duration: 3.67e-05
Solution from (214,210), to (217,212). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 15, Generated: 35, Total duration: 3.8888e-05, First move duration: 3.8888e-05
Solution from (183,67), to (184,64). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 14, Generated: 35, Total duration: 4.6084e-05, First move duration: 4.6084e-05
Solution from (418,212), to (419,206). Optimal cost: 6.41421, Found cost: 6.41421, Expanded: 23, Generated: 77, Total duration: 7.0468e-05, First move duration: 7.0468e-05
Solution from (431,252), to (427,249). Optimal cost: 5.24264, Found cost: 5.82843, Expanded: 18, Generated: 45, Total duration: 4.9727e-05, First move duration: 4.9727e-05
Solution from (390,264), to (393,270). Optimal cost: 7.24264, Found cost: 7.24264, Expanded: 26, Generated: 72, Total duration: 7.9585e-05, First move duration: 7.9585e-05
Solution from (333,219), to (332,224). Optimal cost: 5.41421, Found cost: 5.41421, Expanded: 22, Generated: 49, Total duration: 5.5083e-05, First move duration: 5.5083e-05
Solution from (209,354), to (204,358). Optimal cost: 6.65685, Found cost: 7.24264, Expanded: 32, Generated: 87, Total duration: 8.6591e-05, First move duration: 8.6591e-05
Solution from (112,202), to (115,206). Optimal cost: 5.24264, Found cost: 5.24264, Expanded: 15, Generated: 40, Total duration: 4.2904e-05, First move duration: 4.2904e-05
Solution from (210,393), to (205,388). Optimal cost: 7.07107, Found cost: 8.82843, Expanded: 33, Generated: 88, Total duration: 8.2997e-05, First move duration: 8.2997e-05
Solution from (190,279), to (184,283). Optimal cost: 7.65685, Found cost: 7.65685, Expanded: 22, Generated: 62, Total duration: 6.0091e-05, First move duration: 6.0091e-05
Solution from (79,380), to (76,383). Optimal cost: 4.24264, Found cost: 4.82843, Expanded: 16, Generated: 42, Total duration: 4.4772e-05, First move duration: 4.4772e-05
Solution from (381,168), to (379,164). Optimal cost: 4.82843, Found cost: 5.41421, Expanded: 19, Generated: 38, Total duration: 5.0204e-05, First move duration: 5.0204e-05
Solution from (147,286), to (147,294). Optimal cost: 8, Found cost: 8.82843, Expanded: 31, Generated: 87, Total duration: 8.4862e-05, First move duration: 8.4862e-05
Solution from (412,339), to (414,328). Optimal cost: 11.8284, Found cost: 11.8284, Expanded: 35, Generated: 107, Total duration: 0.000101799, First move duration: 0.000101799
Solution from (56,111), to (62,104). Optimal cost: 9.48528, Found cost: 10.0711, Expanded: 29, Generated: 89, Total duration: 9.9663e-05, First move duration: 9.9663e-05
Solution from (60,374), to (66,368). Optimal cost: 8.48528, Found cost: 9.65685, Expanded: 28, Generated: 80, Total duration: 7.2403e-05, First move duration: 7.2403e-05
Solution from (205,383), to (212,392). Optimal cost: 11.8995, Found cost: 13.0711, Expanded: 49, Generated: 138, Total duration: 0.000116717, First move duration: 0.000116717
Solution from (186,172), to (187,163). Optimal cost: 9.41421, Found cost: 9.41421, Expanded: 32, Generated: 89, Total duration: 9.1071e-05, First move duration: 9.1071e-05
Solution from (407,244), to (400,249). Optimal cost: 9.07107, Found cost: 9.07107, Expanded: 27, Generated: 75, Total duration: 7.8836e-05, First move duration: 7.8836e-05
Solution from (295,162), to (291,155). Optimal cost: 8.65685, Found cost: 10.4142, Expanded: 53, Generated: 109, Total duration: 0.000122325, First move duration: 0.000122325
Solution from (212,159), to (220,159). Optimal cost: 8, Found cost: 8, Expanded: 27, Generated: 73, Total duration: 7.232e-05, First move duration: 7.232e-05
Solution from (384,250), to (385,243). Optimal cost: 8.24264, Found cost: 8.24264, Expanded: 33, Generated: 88, Total duration: 8.6297e-05, First move duration: 8.6297e-05
Solution from (112,376), to (116,365). Optimal cost: 12.6569, Found cost: 12.6569, Expanded: 37, Generated: 118, Total duration: 0.000111198, First move duration: 0.000111198
Solution from (74,299), to (76,313). Optimal cost: 14.8284, Found cost: 17.3137, Expanded: 75, Generated: 153, Total duration: 0.000167399, First move duration: 0.000167399
Solution from (264,372), to (277,369). Optimal cost: 14.2426, Found cost: 14.2426, Expanded: 39, Generated: 112, Total duration: 0.0001048, First move duration: 0.0001048
Solution from (290,139), to (279,144). Optimal cost: 13.0711, Found cost: 13.0711, Expanded: 39, Generated: 113, Total duration: 0.000107224, First move duration: 0.000107224
Solution from (210,328), to (213,314). Optimal cost: 15.2426, Found cost: 17.4853, Expanded: 87, Generated: 162, Total duration: 0.000178101, First move duration: 0.000178101
Solution from (133,446), to (129,434). Optimal cost: 13.6569, Found cost: 13.6569, Expanded: 47, Generated: 117, Total duration: 0.000121821, First move duration: 0.000121821
Solution from (143,366), to (155,370). Optimal cost: 13.6569, Found cost: 13.6569, Expanded: 44, Generated: 101, Total duration: 9.4828e-05, First move duration: 9.4828e-05
Solution from (126,367), to (134,376). Optimal cost: 12.3137, Found cost: 12.8995, Expanded: 44, Generated: 125, Total duration: 0.000114474, First move duration: 0.000114474
Solution from (94,406), to (85,416). Optimal cost: 13.7279, Found cost: 14.8995, Expanded: 52, Generated: 144, Total duration: 0.000144588, First move duration: 0.000144588
Solution from (251,129), to (257,118). Optimal cost: 13.4853, Found cost: 13.4853, Expanded: 33, Generated: 106, Total duration: 0.00010833, First move duration: 0.00010833
Solution from (438,85), to (420,85). Optimal cost: 18, Found cost: 18, Expanded: 56, Generated: 154, Total duration: 0.000141143, First move duration: 0.000119125
Solution from (426,234), to (440,246). Optimal cost: 18.9706, Found cost: 18.9706, Expanded: 62, Generated: 141, Total duration: 0.000156531, First move duration: 0.000156531
Solution from (67,101), to (83,107). Optimal cost: 18.4853, Found cost: 22.1421, Expanded: 173, Generated: 310, Total duration: 0.000346538, First move duration: 0.000306225
Solution from (69,65), to (53,68). Optimal cost: 17.2426, Found cost: 17.2426, Expanded: 77, Generated: 177, Total duration: 0.000187382, First move duration: 0.000166639
Solution from (281,77), to (277,60). Optimal cost: 18.6569, Found cost: 20.0711, Expanded: 106, Generated: 223, Total duration: 0.000243725, First move duration: 0.000213368
Solution from (173,110), to (158,106). Optimal cost: 16.6569, Found cost: 16.6569, Expanded: 53, Generated: 138, Total duration: 0.000136819, First move duration: 0.000136819
Solution from (133,404), to (123,416). Optimal cost: 16.1421, Found cost: 16.7279, Expanded: 66, Generated: 178, Total duration: 0.000192223, First move duration: 0.000192223
Solution from (281,121), to (283,105). Optimal cost: 16.8284, Found cost: 18.4853, Expanded: 76, Generated: 175, Total duration: 0.00018719, First move duration: 0.000172306
Solution from (231,423), to (224,437). Optimal cost: 16.8995, Found cost: 17.4853, Expanded: 53, Generated: 156, Total duration: 0.000169669, First move duration: 0.000169669
Solution from (171,79), to (189,82). Optimal cost: 19.2426, Found cost: 19.2426, Expanded: 81, Generated: 191, Total duration: 0.000193892, First move duration: 0.000170589
Solution from (264,62), to (241,64). Optimal cost: 23.8284, Found cost: 24.6569, Expanded: 105, Generated: 246, Total duration: 0.000240633, First move duration: 0.000201804
Solution from (454,81), to (452,104). Optimal cost: 23.8284, Found cost: 23.8284, Expanded: 109, Generated: 226, Total duration: 0.000234893, First move duration: 0.000182143
Solution from (437,357), to (433,376). Optimal cost: 20.6569, Found cost: 21.2426, Expanded: 76, Generated: 204, Total duration: 0.000200327, First move duration: 0.000168141
Solution from (349,290), to (360,307). Optimal cost: 22.7279, Found cost: 24.4853, Expanded: 125, Generated: 240, Total duration: 0.000266712, First move duration: 0.000221872
Solution from (151,373), to (130,367). Optimal cost: 23.4853, Found cost: 23.4853, Expanded: 89, Generated: 245, Total duration: 0.000208525, First move duration: 0.000169722
Solution from (247,435), to (251,413). Optimal cost: 23.6569, Found cost: 26.4853, Expanded: 189, Generated: 401, Total duration: 0.000409518, First move duration: 0.00033718
Solution from (431,204), to (429,227). Optimal cost: 23.8284, Found cost: 25.4853, Expanded: 146, Generated: 297, Total duration: 0.000299132, First move duration: 0.000246334
Solution from (193,242), to (212,234). Optimal cost: 22.3137, Found cost: 38.799, Expanded: 360, Generated: 534, Total duration: 0.000567652, First move duration: 0.000385219
Solution from (131,409), to (123,426). Optimal cost: 20.3137, Found cost: 20.8995, Expanded: 74, Generated: 182, Total duration: 0.000205741, First move duration: 0.000182864
Solution from (55,168), to (74,158). Optimal cost: 23.1421, Found cost: 25.9706, Expanded: 198, Generated: 338, Total duration: 0.000353621, First move duration: 0.000309491
Solution from (103,110), to (122,127). Optimal cost: 26.0416, Found cost: 27.799, Expanded: 164, Generated: 341, Total duration: 0.000358439, First move duration: 0.000307828
Solution from (428,68), to (433,90). Optimal cost: 24.0711, Found cost: 31.9706, Expanded: 212, Generated: 392, Total duration: 0.000409127, First move duration: 0.000338571
Solution from (229,437), to (204,433). Optimal cost: 26.6569, Found cost: 27.2426, Expanded: 159, Generated: 338, Total duration: 0.000338395, First move duration: 0.000278446
Solution from (125,281), to (134,258). Optimal cost: 26.7279, Found cost: 28.7279, Expanded: 140, Generated: 291, Total duration: 0.000303263, First move duration: 0.000253593
Solution from (186,80), to (191,57). Optimal cost: 25.0711, Found cost: 27.5563, Expanded: 182, Generated: 335, Total duration: 0.000406564, First move duration: 0.000348357
Solution from (266,463), to (292,459). Optimal cost: 27.6569, Found cost: 28.8284, Expanded: 111, Generated: 309, Total duration: 0.00026147, First move duration: 0.000190421
Solution from (369,133), to (366,158). Optimal cost: 26.2426, Found cost: 27.8995, Expanded: 193, Generated: 372, Total duration: 0.000356564, First move duration: 0.000289247
Solution from (160,99), to (174,77). Optimal cost: 27.799, Found cost: 27.799, Expanded: 129, Generated: 323, Total duration: 0.000325744, First move duration: 0.00027997
Solution from (339,238), to (319,227). Optimal cost: 25.1421, Found cost: 25.1421, Expanded: 130, Generated: 292, Total duration: 0.00027968, First move duration: 0.000242691
Solution from (266,96), to (253,116). Optimal cost: 25.3848, Found cost: 28.3137, Expanded: 171, Generated: 362, Total duration: 0.000371857, First move duration: 0.000303696
Solution from (91,290), to (69,274). Optimal cost: 28.6274, Found cost: 44.9706, Expanded: 290, Generated: 627, Total duration: 0.000548459, First move duration: 0.000353484
Solution from (200,114), to (226,119). Optimal cost: 28.0711, Found cost: 28.0711, Expanded: 143, Generated: 357, Total duration: 0.000311699, First move duration: 0.000244085
Solution from (342,229), to (369,238). Optimal cost: 31.8995, Found cost: 31.8995, Expanded: 183, Generated: 428, Total duration: 0.000377759, First move duration: 0.000282849
Solution from (396,272), to (427,274). Optimal cost: 31.8284, Found cost: 32.6569, Expanded: 198, Generated: 427, Total duration: 0.000413526, First move duration: 0.00030625
Solution from (439,105), to (445,131). Optimal cost: 28.4853, Found cost: 30.7279, Expanded: 183, Generated: 361, Total duration: 0.000378385, First move duration: 0.000311887
Solution from (108,399), to (131,379). Optimal cost: 31.2843, Found cost: 34.799, Expanded: 265, Generated: 504, Total duration: 0.000510531, First move duration: 0.000397001
Solution from (417,210), to (412,183). Optimal cost: 29.0711, Found cost: 29.0711, Expanded: 144, Generated: 339, Total duration: 0.000328553, First move duration: 0.000274102
Solution from (297,289), to (303,263). Optimal cost: 28.4853, Found cost: 28.4853, Expanded: 138, Generated: 384, Total duration: 0.00034415, First move duration: 0.000276419
Solution from (87,103), to (115,111). Optimal cost: 31.3137, Found cost: 32.1421, Expanded: 177, Generated: 438, Total duration: 0.000392086, First move duration: 0.000300153
Solution from (366,331), to (356,306). Optimal cost: 29.1421, Found cost: 31.4853, Expanded: 292, Generated: 482, Total duration: 0.000529753, First move duration: 0.000416716
Solution from (446,257), to (416,244). Optimal cost: 35.3848, Found cost: 36.5563, Expanded: 269, Generated: 544, Total duration: 0.000517424, First move duration: 0.000369283
Solution from (116,250), to (142,265). Optimal cost: 32.2132, Found cost: 32.2132, Expanded: 152, Generated: 388, Total duration: 0.000367414, First move duration: 0.00029389
Solution from (148,324), to (119,337). Optimal cost: 34.3848, Found cost: 39.799, Expanded: 284, Generated: 591, Total duration: 0.000517824, First move duration: 0.000324675
Solution from (421,428), to (396,408). Optimal cost: 33.2843, Found cost: 36.2132, Expanded: 219, Generated: 474, Total duration: 0.000435218, First move duration: 0.000347657
Solution from (225,463), to (258,460). Optimal cost: 34.2426, Found cost: 34.8284, Expanded: 156, Generated: 391, Total duration: 0.00033158, First move duration: 0.000210139
Solution from (280,211), to (248,213). Optimal cost: 32.8284, Found cost: 64.2843, Expanded: 717, Generated: 1160, Total duration: 0.00106046, First move duration: 0.000480478
Solution from (73,455), to (48,434). Optimal cost: 33.6985, Found cost: 41.3137, Expanded: 360, Generated: 586, Total duration: 0.000609197, First move duration: 0.000372062
Solution from (404,420), to (410,450). Optimal cost: 32.4853, Found cost: 32.4853, Expanded: 112, Generated: 363, Total duration: 0.000310932, First move duration: 0.000229673
Solution from (194,126), to (191,95). Optimal cost: 34.4853, Found cost: 34.4853, Expanded: 189, Generated: 472, Total duration: 0.000446556, First move duration: 0.000298611
Solution from (422,240), to (448,262). Optimal cost: 35.1127, Found cost: 39.799, Expanded: 235, Generated: 562, Total duration: 0.00050498, First move duration: 0.000347687
Solution from (99,268), to (66,284). Optimal cost: 39.6274, Found cost: 40.799, Expanded: 312, Generated: 599, Total duration: 0.000557023, First move duration: 0.000376185
Solution from (91,420), to (54,413). Optimal cost: 39.8995, Found cost: 39.8995, Expanded: 305, Generated: 642, Total duration: 0.000623611, First move duration: 0.000403524
Solution from (190,407), to (161,390). Optimal cost: 36.0416, Found cost: 37.799, Expanded: 216, Generated: 503, Total duration: 0.000472815, First move duration: 0.000329658
Solution from (94,246), to (93,278). Optimal cost: 39.8701, Found cost: 44.799, Expanded: 365, Generated: 658, Total duration: 0.000628671, First move duration: 0.000392204
Solution from (202,132), to (177,158). Optimal cost: 36.3553, Found cost: 42.2132, Expanded: 310, Generated: 616, Total duration: 0.000632011, First move duration: 0.00043127
Solution from (151,460), to (189,461). Optimal cost: 38.4142, Found cost: 38.4142, Expanded: 167, Generated: 444, Total duration: 0.000351404, First move duration: 0.000208569
Solution from (282,77), to (251,91). Optimal cost: 39.0416, Found cost: 46.3553, Expanded: 468, Generated: 743, Total duration: 0.000794333, First move duration: 0.000539181
Solution from (88,179), to (113,150). Optimal cost: 39.3553, Found cost: 50.8701, Expanded: 481, Generated: 821, Total duration: 0.000801835, First move duration: 0.000430288
Solution from (406,426), to (434,401). Optimal cost: 38.3553, Found cost: 41.8701, Expanded: 243, Generated: 577, Total duration: 0.000515561, First move duration: 0.000361935
Solution from (212,293), to (176,299). Optimal cost: 38.4853, Found cost: 38.4853, Expanded: 254, Generated: 557, Total duration: 0.000479335, First move duration: 0.000309524
Solution from (379,172), to (420,172). Optimal cost: 43.4853, Found cost: 45.7279, Expanded: 378, Generated: 725, Total duration: 0.000673534, First move duration: 0.000389355
Solution from (348,117), to (372,124). Optimal cost: 42.4558, Found cost: 46.5563, Expanded: 386, Generated: 706, Total duration: 0.000639357, First move duration: 0.000360286
Solution from (140,396), to (105,409). Optimal cost: 40.3848, Found cost: 47.5563, Expanded: 435, Generated: 857, Total duration: 0.000797036, First move duration: 0.000443145
Solution from (405,294), to (384,261). Optimal cost: 41.6985, Found cost: 44.0416, Expanded: 274, Generated: 568, Total duration: 0.000558521, First move duration: 0.00037038
Solution from (110,350), to (140,377). Optimal cost: 41.1838, Found cost: 47.6274, Expanded: 343, Generated: 711, Total duration: 0.000616305, First move duration: 0.000402856
Solution from (55,395), to (89,411). Optimal cost: 40.6274, Found cost: 42.6274, Expanded: 306, Generated: 674, Total duration: 0.000625716, First move duration: 0.000388782
Solution from (247,124), to (240,84). Optimal cost: 42.8995, Found cost: 45.3848, Expanded: 338, Generated: 700, Total duration: 0.000695769, First move duration: 0.000444106
Solution from (175,269), to (217,271). Optimal cost: 42.8284, Found cost: 45.8995, Expanded: 297, Generated: 698, Total duration: 0.000590449, First move duration: 0.000366879
Solution from (202,91), to (181,124). Optimal cost: 41.6985, Found cost: 51.0711, Expanded: 447, Generated: 879, Total duration: 0.000886146, First move duration: 0.000483383
Solution from (115,122), to (104,86). Optimal cost: 40.5563, Found cost: 41.1421, Expanded: 224, Generated: 552, Total duration: 0.000515211, First move duration: 0.000318997
