Loading HierarchicalGraph from /home/tuero/Documents/cmput-658/a3/PRAStar/scenarios/wc3maps512/drywatergulch.hierarchical_graph.nop
Solution from (124,223), to (124,221). Optimal cost: 2, Found cost: 2, Expanded: 11, Generated: 19, Total duration: 2.8924e-05, First move duration: 2.8924e-05
Solution from (382,393), to (395,414). Optimal cost: 26.3848, Found cost: 26.3848, Expanded: 208, Generated: 638, Total duration: 0.000308583, First move duration: 8.6604e-05
Solution from (277,197), to (251,199). Optimal cost: 26.8284, Found cost: 26.8284, Expanded: 258, Generated: 708, Total duration: 0.000327719, First move duration: 7.346e-05
Solution from (56,463), to (57,439). Optimal cost: 24.4142, Found cost: 31.3848, Expanded: 325, Generated: 680, Total duration: 0.000378131, First move duration: 7.5983e-05
Solution from (213,395), to (196,413). Optimal cost: 25.0416, Found cost: 31.1421, Expanded: 280, Generated: 772, Total duration: 0.000372867, First move duration: 8.4598e-05
Solution from (317,395), to (320,369). Optimal cost: 27.2426, Found cost: 30.8995, Expanded: 345, Generated: 955, Total duration: 0.000439694, First move duration: 0.000101351
Solution from (107,211), to (87,196). Optimal cost: 26.2132, Found cost: 28.5563, Expanded: 266, Generated: 677, Total duration: 0.000319538, First move duration: 8.9737e-05
Solution from (386,80), to (372,106). Optimal cost: 31.799, Found cost: 44.1421, Expanded: 583, Generated: 1280, Total duration: 0.000639846, First move duration: 0.000122178
Solution from (375,465), to (406,465). Optimal cost: 31, Found cost: 34.0711, Expanded: 425, Generated: 1081, Total duration: 0.00047431, First move duration: 8.4683e-05
Solution from (340,249), to (363,264). Optimal cost: 29.2132, Found cost: 29.799, Expanded: 235, Generated: 612, Total duration: 0.000313828, First move duration: 7.909e-05
Solution from (370,66), to (341,68). Optimal cost: 29.8284, Found cost: 30.6569, Expanded: 311, Generated: 876, Total duration: 0.000404572, First move duration: 9.4946e-05
Solution from (310,170), to (333,183). Optimal cost: 28.3848, Found cost: 28.3848, Expanded: 255, Generated: 801, Total duration: 0.000344789, First move duration: 8.4664e-05
Solution from (92,385), to (116,400). Optimal cost: 30.2132, Found cost: 33.3848, Expanded: 354, Generated: 967, Total duration: 0.000430796, First move duration: 9.3647e-05
Solution from (156,99), to (163,73). Optimal cost: 28.8995, Found cost: 30.5563, Expanded: 293, Generated: 767, Total duration: 0.000387783, First move duration: 8.6426e-05
Solution from (189,107), to (178,132). Optimal cost: 29.5563, Found cost: 29.5563, Expanded: 252, Generated: 736, Total duration: 0.000357744, First move duration: 7.7179e-05
Solution from (226,221), to (199,227). Optimal cost: 29.4853, Found cost: 29.4853, Expanded: 275, Generated: 776, Total duration: 0.000338524, First move duration: 7.6693e-05
Solution from (439,272), to (444,296). Optimal cost: 29.2426, Found cost: 30.0711, Expanded: 302, Generated: 771, Total duration: 0.000389277, First move duration: 8.8137e-05
Solution from (438,399), to (404,403). Optimal cost: 35.6569, Found cost: 45.1127, Expanded: 517, Generated: 1230, Total duration: 0.000563321, First move duration: 9.255e-05
Solution from (159,318), to (183,297). Optimal cost: 32.6985, Found cost: 36.4558, Expanded: 391, Generated: 1010, Total duration: 0.000489941, First move duration: 9.1784e-05
Solution from (364,105), to (338,90). Optimal cost: 32.2132, Found cost: 33.3848, Expanded: 396, Generated: 980, Total duration: 0.000462603, First move duration: 9.6443e-05
Solution from (389,329), to (366,304). Optimal cost: 35.1127, Found cost: 37.4558, Expanded: 380, Generated: 964, Total duration: 0.000502569, First move duration: 0.000113297
Solution from (45,136), to (53,106). Optimal cost: 33.3137, Found cost: 34.1421, Expanded: 353, Generated: 825, Total duration: 0.000453461, First move duration: 0.000111406
Solution from (431,467), to (451,442). Optimal cost: 33.2843, Found cost: 35.6274, Expanded: 369, Generated: 997, Total duration: 0.000476991, First move duration: 9.1137e-05
Solution from (227,198), to (256,209). Optimal cost: 33.5563, Found cost: 38.2843, Expanded: 353, Generated: 1070, Total duration: 0.000459772, First move duration: 8.764e-05
Solution from (144,65), to (172,54). Optimal cost: 32.5563, Found cost: 33.7279, Expanded: 359, Generated: 987, Total duration: 0.000460774, First move duration: 0.000107578
Solution from (348,308), to (378,296). Optimal cost: 34.9706, Found cost: 36.9706, Expanded: 382, Generated: 1002, Total duration: 0.000449663, First move duration: 9.7598e-05
Solution from (180,336), to (160,361). Optimal cost: 33.2843, Found cost: 44.2132, Expanded: 557, Generated: 1401, Total duration: 0.000620447, First move duration: 0.000115452
Solution from (214,442), to (221,406). Optimal cost: 39.4853, Found cost: 42.5563, Expanded: 449, Generated: 1064, Total duration: 0.000524987, First move duration: 9.7289e-05
Solution from (63,215), to (75,247). Optimal cost: 38.7279, Found cost: 42.0416, Expanded: 500, Generated: 1228, Total duration: 0.000583595, First move duration: 9.6196e-05
Solution from (429,86), to (436,53). Optimal cost: 38.3848, Found cost: 40.6274, Expanded: 470, Generated: 1094, Total duration: 0.000556687, First move duration: 0.000107279
Solution from (284,83), to (253,97). Optimal cost: 36.799, Found cost: 39.1421, Expanded: 422, Generated: 1074, Total duration: 0.00049773, First move duration: 0.000101929
Solution from (353,247), to (336,216). Optimal cost: 38.0416, Found cost: 44.9706, Expanded: 473, Generated: 1280, Total duration: 0.000599968, First move duration: 9.2372e-05
Solution from (423,466), to (452,441). Optimal cost: 39.3553, Found cost: 54.2843, Expanded: 596, Generated: 1603, Total duration: 0.000702144, First move duration: 9.2245e-05
Solution from (431,388), to (397,396). Optimal cost: 37.3137, Found cost: 39.5563, Expanded: 388, Generated: 999, Total duration: 0.00046811, First move duration: 9.2056e-05
Solution from (314,397), to (302,363). Optimal cost: 38.9706, Found cost: 52.9706, Expanded: 741, Generated: 1808, Total duration: 0.000812667, First move duration: 9.5588e-05
Solution from (295,150), to (279,119). Optimal cost: 38.799, Found cost: 39.3848, Expanded: 463, Generated: 1257, Total duration: 0.000566446, First move duration: 0.000102242
Solution from (142,285), to (115,309). Optimal cost: 36.9411, Found cost: 41.0416, Expanded: 427, Generated: 1125, Total duration: 0.000521281, First move duration: 9.58e-05
Solution from (426,126), to (452,105). Optimal cost: 43.9706, Found cost: 45.3848, Expanded: 486, Generated: 1234, Total duration: 0.000571738, First move duration: 8.7227e-05
Solution from (100,218), to (81,184). Optimal cost: 41.8701, Found cost: 44.2132, Expanded: 489, Generated: 1315, Total duration: 0.000584148, First move duration: 0.000103519
Solution from (179,236), to (218,245). Optimal cost: 42.7279, Found cost: 43.5563, Expanded: 452, Generated: 941, Total duration: 0.000453734, First move duration: 8.6479e-05
Solution from (255,58), to (225,86). Optimal cost: 43.9411, Found cost: 46.2843, Expanded: 464, Generated: 1378, Total duration: 0.000615068, First move duration: 9.8902e-05
Solution from (209,64), to (245,83). Optimal cost: 43.8701, Found cost: 46.799, Expanded: 576, Generated: 1378, Total duration: 0.000633131, First move duration: 9.4012e-05
Solution from (61,314), to (62,355). Optimal cost: 43.0711, Found cost: 48.7279, Expanded: 674, Generated: 1506, Total duration: 0.000708966, First move duration: 0.00011768
Solution from (367,117), to (354,154). Optimal cost: 42.3848, Found cost: 42.3848, Expanded: 484, Generated: 1290, Total duration: 0.000614669, First move duration: 0.000117528
Solution from (134,253), to (167,272). Optimal cost: 40.8701, Found cost: 50.7279, Expanded: 650, Generated: 1507, Total duration: 0.000723169, First move duration: 0.000100909
Solution from (214,432), to (204,396). Optimal cost: 40.1421, Found cost: 41.5563, Expanded: 463, Generated: 1191, Total duration: 0.000558554, First move duration: 9.9276e-05
Solution from (172,68), to (206,85). Optimal cost: 41.0416, Found cost: 43.0416, Expanded: 509, Generated: 1328, Total duration: 0.000618009, First move duration: 0.000116548
Solution from (363,470), to (393,436). Optimal cost: 46.4264, Found cost: 51.6985, Expanded: 578, Generated: 1652, Total duration: 0.00070139, First move duration: 9.8209e-05
Solution from (288,180), to (293,137). Optimal cost: 45.0711, Found cost: 45.0711, Expanded: 506, Generated: 1367, Total duration: 0.000618446, First move duration: 8.7248e-05
Solution from (264,278), to (223,287). Optimal cost: 47.2132, Found cost: 48.9706, Expanded: 542, Generated: 1471, Total duration: 0.000634345, First move duration: 8.3195e-05
Solution from (347,391), to (308,374). Optimal cost: 46.0416, Found cost: 47.2132, Expanded: 549, Generated: 1500, Total duration: 0.000656238, First move duration: 8.8626e-05
Solution from (377,64), to (367,106). Optimal cost: 46.1421, Found cost: 46.1421, Expanded: 533, Generated: 1415, Total duration: 0.000636856, First move duration: 0.000100447
Solution from (149,267), to (122,231). Optimal cost: 47.1838, Found cost: 60.598, Expanded: 689, Generated: 1768, Total duration: 0.00080967, First move duration: 0.000107031
Solution from (388,223), to (431,227). Optimal cost: 44.6569, Found cost: 49.3848, Expanded: 588, Generated: 1398, Total duration: 0.000672175, First move duration: 9.8178e-05
Solution from (156,218), to (114,207). Optimal cost: 46.5563, Found cost: 46.5563, Expanded: 521, Generated: 1382, Total duration: 0.000593283, First move duration: 9.6019e-05
Solution from (132,218), to (146,256). Optimal cost: 47.9411, Found cost: 49.1127, Expanded: 496, Generated: 1390, Total duration: 0.000668564, First move duration: 9.2852e-05
Solution from (373,461), to (412,475). Optimal cost: 44.799, Found cost: 62.1127, Expanded: 785, Generated: 2016, Total duration: 0.000872362, First move duration: 9.36e-05
Solution from (237,183), to (219,141). Optimal cost: 49.4558, Found cost: 50.6274, Expanded: 644, Generated: 1629, Total duration: 0.000757656, First move duration: 0.000118087
Solution from (200,401), to (210,356). Optimal cost: 49.1421, Found cost: 49.1421, Expanded: 571, Generated: 1514, Total duration: 0.000682315, First move duration: 9.32e-05
Solution from (462,138), to (416,129). Optimal cost: 49.7279, Found cost: 50.5563, Expanded: 576, Generated: 1656, Total duration: 0.000706144, First move duration: 9.7865e-05
Solution from (139,118), to (96,133). Optimal cost: 49.2132, Found cost: 51.2132, Expanded: 543, Generated: 1378, Total duration: 0.000638799, First move duration: 8.1841e-05
Solution from (414,450), to (460,458). Optimal cost: 49.3137, Found cost: 51.799, Expanded: 571, Generated: 1552, Total duration: 0.000697442, First move duration: 9.357e-05
Solution from (311,346), to (266,361). Optimal cost: 51.2132, Found cost: 55.4558, Expanded: 718, Generated: 1807, Total duration: 0.000767267, First move duration: 9.0204e-05
Solution from (337,156), to (287,158). Optimal cost: 50.8284, Found cost: 53.3137, Expanded: 702, Generated: 1675, Total duration: 0.000739829, First move duration: 9.8096e-05
Solution from (350,93), to (309,112). Optimal cost: 49.6985, Found cost: 50.8701, Expanded: 569, Generated: 1523, Total duration: 0.000694845, First move duration: 9.4057e-05
Solution from (57,278), to (73,233). Optimal cost: 51.6274, Found cost: 56.1127, Expanded: 629, Generated: 1710, Total duration: 0.000763522, First move duration: 0.000106956
Solution from (444,274), to (437,321). Optimal cost: 51.3137, Found cost: 53.5563, Expanded: 632, Generated: 1534, Total duration: 0.000748977, First move duration: 8.4724e-05
Solution from (370,75), to (420,67). Optimal cost: 53.3137, Found cost: 59.4558, Expanded: 703, Generated: 2039, Total duration: 0.000882604, First move duration: 0.00010777
Solution from (168,68), to (186,115). Optimal cost: 54.4558, Found cost: 67.7696, Expanded: 874, Generated: 2188, Total duration: 0.00106006, First move duration: 0.000124644
Solution from (189,104), to (219,95). Optimal cost: 52.6569, Found cost: 60.4558, Expanded: 698, Generated: 1960, Total duration: 0.000810611, First move duration: 8.2533e-05
Solution from (176,83), to (131,109). Optimal cost: 55.7696, Found cost: 63.1838, Expanded: 764, Generated: 2019, Total duration: 0.000925467, First move duration: 0.000115761
Solution from (394,318), to (375,270). Optimal cost: 55.8701, Found cost: 60.4558, Expanded: 725, Generated: 2066, Total duration: 0.000887003, First move duration: 0.000124028
Solution from (98,275), to (71,232). Optimal cost: 54.1838, Found cost: 60.0416, Expanded: 795, Generated: 2066, Total duration: 0.000924298, First move duration: 0.000128461
Solution from (389,288), to (407,334). Optimal cost: 53.4558, Found cost: 54.6274, Expanded: 595, Generated: 1752, Total duration: 0.000769442, First move duration: 0.000100602
Solution from (233,220), to (284,208). Optimal cost: 55.9706, Found cost: 59.0416, Expanded: 728, Generated: 2060, Total duration: 0.000810849, First move duration: 9.389e-05
Solution from (162,89), to (182,136). Optimal cost: 55.2843, Found cost: 55.2843, Expanded: 619, Generated: 1716, Total duration: 0.000830088, First move duration: 0.000104419
Solution from (244,460), to (199,440). Optimal cost: 53.2843, Found cost: 63.1838, Expanded: 758, Generated: 1947, Total duration: 0.000961207, First move duration: 0.000119203
Solution from (199,152), to (145,162). Optimal cost: 58.1421, Found cost: 70.1838, Expanded: 861, Generated: 2322, Total duration: 0.00103638, First move duration: 0.000115209
Solution from (442,87), to (429,129). Optimal cost: 59.3848, Found cost: 67.8701, Expanded: 1018, Generated: 2532, Total duration: 0.0011147, First move duration: 0.000137852
Solution from (424,389), to (428,331). Optimal cost: 59.6569, Found cost: 62.9706, Expanded: 800, Generated: 2167, Total duration: 0.000924515, First move duration: 0.000103602
Solution from (55,246), to (58,200). Optimal cost: 58.598, Found cost: 60.598, Expanded: 673, Generated: 1839, Total duration: 0.000789385, First move duration: 0.000104704
Solution from (426,453), to (373,464). Optimal cost: 57.5563, Found cost: 65.2132, Expanded: 848, Generated: 2255, Total duration: 0.000949001, First move duration: 9.4973e-05
Solution from (309,193), to (340,223). Optimal cost: 58.6985, Found cost: 63.5269, Expanded: 803, Generated: 2062, Total duration: 0.000936944, First move duration: 0.000109366
Solution from (150,439), to (103,466). Optimal cost: 58.1838, Found cost: 62.8701, Expanded: 751, Generated: 1943, Total duration: 0.000879394, First move duration: 9.3342e-05
Solution from (342,192), to (292,176). Optimal cost: 56.6274, Found cost: 57.2132, Expanded: 707, Generated: 1985, Total duration: 0.000807786, First move duration: 8.695e-05
Solution from (76,276), to (127,287). Optimal cost: 59.6985, Found cost: 63.9411, Expanded: 831, Generated: 1949, Total duration: 0.000847663, First move duration: 9.9274e-05
Solution from (247,473), to (298,453). Optimal cost: 59.2843, Found cost: 63.2843, Expanded: 830, Generated: 2066, Total duration: 0.000914986, First move duration: 0.000107317
Solution from (381,412), to (390,470). Optimal cost: 61.7279, Found cost: 67.2843, Expanded: 860, Generated: 2352, Total duration: 0.00104729, First move duration: 0.000103957
Solution from (169,315), to (188,369). Optimal cost: 61.8701, Found cost: 66.3553, Expanded: 765, Generated: 2118, Total duration: 0.000923196, First move duration: 9.403e-05
Solution from (343,434), to (390,466). Optimal cost: 60.2548, Found cost: 61.4264, Expanded: 694, Generated: 2027, Total duration: 0.000873167, First move duration: 0.000111479
Solution from (392,305), to (340,282). Optimal cost: 62.6985, Found cost: 67.5269, Expanded: 830, Generated: 2162, Total duration: 0.000959478, First move duration: 0.000124782
Solution from (122,230), to (141,285). Optimal cost: 62.8701, Found cost: 62.8701, Expanded: 753, Generated: 1926, Total duration: 0.000879598, First move duration: 9.9788e-05
Solution from (211,240), to (268,253). Optimal cost: 62.3848, Found cost: 64.0416, Expanded: 806, Generated: 2036, Total duration: 0.000836137, First move duration: 7.7405e-05
Solution from (177,215), to (118,204). Optimal cost: 63.5563, Found cost: 70.5269, Expanded: 969, Generated: 2392, Total duration: 0.0010373, First move duration: 0.000105542
Solution from (82,260), to (111,294). Optimal cost: 60.9411, Found cost: 61.5269, Expanded: 773, Generated: 1888, Total duration: 0.000832378, First move duration: 0.000124681
Solution from (138,368), to (187,332). Optimal cost: 63.9117, Found cost: 71.5269, Expanded: 1001, Generated: 2615, Total duration: 0.00109508, First move duration: 0.000114044
Solution from (331,245), to (337,187). Optimal cost: 60.4853, Found cost: 72.0416, Expanded: 947, Generated: 2423, Total duration: 0.00105616, First move duration: 8.6041e-05
Solution from (445,233), to (463,291). Optimal cost: 65.4558, Found cost: 73.3553, Expanded: 893, Generated: 2120, Total duration: 0.000966786, First move duration: 0.000110763
Solution from (130,105), to (168,157). Optimal cost: 67.7401, Found cost: 70.0833, Expanded: 850, Generated: 2163, Total duration: 0.000959614, First move duration: 0.000117951
Solution from (235,95), to (287,65). Optimal cost: 64.4264, Found cost: 75.3553, Expanded: 1000, Generated: 2372, Total duration: 0.00107971, First move duration: 0.000122666
Solution from (120,399), to (122,466). Optimal cost: 67.8284, Found cost: 88.598, Expanded: 1227, Generated: 2842, Total duration: 0.0013441, First move duration: 0.000127016
Solution from (426,296), to (371,274). Optimal cost: 65.7696, Found cost: 72.9411, Expanded: 955, Generated: 2505, Total duration: 0.00110571, First move duration: 0.000113673
Solution from (180,57), to (218,104). Optimal cost: 64.4975, Found cost: 75.7696, Expanded: 1059, Generated: 2542, Total duration: 0.00115676, First move duration: 0.000106489
Solution from (415,183), to (410,128). Optimal cost: 64.2843, Found cost: 66.2843, Expanded: 761, Generated: 1962, Total duration: 0.000934636, First move duration: 9.7819e-05
Solution from (167,233), to (220,256). Optimal cost: 65.4558, Found cost: 67.1127, Expanded: 811, Generated: 1783, Total duration: 0.000805711, First move duration: 9.56e-05
Solution from (469,119), to (427,72). Optimal cost: 64.397, Found cost: 91.9117, Expanded: 1386, Generated: 3013, Total duration: 0.00154256, First move duration: 0.000123989
Solution from (383,428), to (329,450). Optimal cost: 64.8701, Found cost: 67.1127, Expanded: 849, Generated: 2238, Total duration: 0.000974378, First move duration: 0.000105859
Solution from (205,94), to (276,94). Optimal cost: 71, Found cost: 75.9706, Expanded: 1050, Generated: 2750, Total duration: 0.00118897, First move duration: 0.000118246
Solution from (108,224), to (173,236). Optimal cost: 69.9706, Found cost: 88.1543, Expanded: 1176, Generated: 2882, Total duration: 0.00132817, First move duration: 0.000111736
