Loading HierarchicalGraph from /home/tuero/Documents/cmput-658/a3/PRAStar/scenarios/wc3maps512/plainsofsnow.hierarchical_graph.nop
Solution from (360,212), to (359,209). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 36, Generated: 95, Total duration: 9.5457e-05, First move duration: 5.6781e-05
Solution from (83,210), to (82,210). Optimal cost: 1, Found cost: 1, Expanded: 10, Generated: 24, Total duration: 3.0742e-05, First move duration: 3.0742e-05
Solution from (317,383), to (319,386). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 37, Generated: 92, Total duration: 7.9221e-05, First move duration: 4.3317e-05
Solution from (128,435), to (127,433). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 22, Generated: 52, Total duration: 5.9477e-05, First move duration: 4.6375e-05
Solution from (367,293), to (366,293). Optimal cost: 1, Found cost: 1, Expanded: 8, Generated: 8, Total duration: 2.0039e-05, First move duration: 2.0039e-05
Solution from (344,327), to (345,325). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 19, Generated: 34, Total duration: 4.3457e-05, First move duration: 3.1855e-05
Solution from (110,237), to (112,240). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 45, Generated: 160, Total duration: 0.000111005, First move duration: 5.8694e-05
Solution from (401,141), to (399,142). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 20, Generated: 41, Total duration: 4.8308e-05, First move duration: 3.2535e-05
Solution from (149,253), to (148,253). Optimal cost: 1, Found cost: 1, Expanded: 8, Generated: 8, Total duration: 1.7273e-05, First move duration: 1.7273e-05
Solution from (84,442), to (86,441). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 18, Generated: 28, Total duration: 4.304e-05, First move duration: 2.8507e-05
Solution from (339,348), to (339,342). Optimal cost: 6, Found cost: 6, Expanded: 75, Generated: 173, Total duration: 0.000139329, First move duration: 4.2142e-05
Solution from (260,163), to (257,160). Optimal cost: 4.24264, Found cost: 4.24264, Expanded: 36, Generated: 90, Total duration: 8.8729e-05, First move duration: 4.8752e-05
Solution from (128,109), to (129,103). Optimal cost: 6.41421, Found cost: 6.41421, Expanded: 73, Generated: 172, Total duration: 0.000154634, First move duration: 5.8896e-05
Solution from (258,330), to (257,323). Optimal cost: 7.41421, Found cost: 8.24264, Expanded: 101, Generated: 275, Total duration: 0.000188978, First move duration: 5.3985e-05
Solution from (171,177), to (173,183). Optimal cost: 6.82843, Found cost: 6.82843, Expanded: 88, Generated: 265, Total duration: 0.000190747, First move duration: 5.8305e-05
Solution from (362,74), to (357,79). Optimal cost: 7.07107, Found cost: 7.07107, Expanded: 60, Generated: 154, Total duration: 0.00014205, First move duration: 5.4812e-05
Solution from (414,441), to (412,448). Optimal cost: 7.82843, Found cost: 8.41421, Expanded: 120, Generated: 307, Total duration: 0.000216982, First move duration: 5.5373e-05
Solution from (366,77), to (370,75). Optimal cost: 4.82843, Found cost: 4.82843, Expanded: 57, Generated: 179, Total duration: 0.000136954, First move duration: 5.8406e-05
Solution from (275,146), to (275,141). Optimal cost: 5, Found cost: 5, Expanded: 54, Generated: 108, Total duration: 0.00010234, First move duration: 3.4964e-05
Solution from (146,320), to (150,315). Optimal cost: 6.65685, Found cost: 7.24264, Expanded: 83, Generated: 221, Total duration: 0.000176006, First move duration: 5.9541e-05
Solution from (192,127), to (202,127). Optimal cost: 10, Found cost: 10, Expanded: 150, Generated: 487, Total duration: 0.000309942, First move duration: 5.9797e-05
Solution from (94,140), to (97,148). Optimal cost: 9.24264, Found cost: 11.2426, Expanded: 160, Generated: 459, Total duration: 0.000307245, First move duration: 6.4881e-05
Solution from (354,281), to (358,288). Optimal cost: 8.65685, Found cost: 9.24264, Expanded: 118, Generated: 330, Total duration: 0.000229169, First move duration: 5.3184e-05
Solution from (281,348), to (276,356). Optimal cost: 10.0711, Found cost: 11.8284, Expanded: 159, Generated: 447, Total duration: 0.000284439, First move duration: 5.1566e-05
Solution from (144,132), to (144,121). Optimal cost: 11, Found cost: 11.8284, Expanded: 146, Generated: 351, Total duration: 0.000264506, First move duration: 4.6297e-05
