Loading HierarchicalGraph from /home/tuero/Documents/cmput-658/a3/PRAStar/scenarios/bg512/AR0017SR.hierarchical_graph.nop
Solution from (268,423), to (266,426). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 13, Generated: 30, Total duration: 3.84e-05, First move duration: 3.84e-05
Solution from (299,430), to (297,428). Optimal cost: 2.82843, Found cost: 3.41421, Expanded: 18, Generated: 55, Total duration: 5.1772e-05, First move duration: 5.1772e-05
Solution from (292,287), to (294,289). Optimal cost: 2.82843, Found cost: 2.82843, Expanded: 13, Generated: 40, Total duration: 3.7335e-05, First move duration: 3.7335e-05
Solution from (171,376), to (168,377). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 14, Generated: 39, Total duration: 3.4699e-05, First move duration: 3.4699e-05
Solution from (229,359), to (227,360). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 11, Generated: 29, Total duration: 3.0137e-05, First move duration: 3.0137e-05
Solution from (264,269), to (265,266). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 16, Generated: 54, Total duration: 5.3869e-05, First move duration: 5.3869e-05
Solution from (197,419), to (194,419). Optimal cost: 3, Found cost: 3, Expanded: 13, Generated: 34, Total duration: 3.3904e-05, First move duration: 3.3904e-05
Solution from (398,385), to (400,385). Optimal cost: 2, Found cost: 2, Expanded: 11, Generated: 25, Total duration: 3.1491e-05, First move duration: 3.1491e-05
Solution from (210,262), to (208,264). Optimal cost: 2.82843, Found cost: 2.82843, Expanded: 12, Generated: 33, Total duration: 3.6927e-05, First move duration: 3.6927e-05
Solution from (235,299), to (234,299). Optimal cost: 1, Found cost: 1, Expanded: 9, Generated: 15, Total duration: 2.2994e-05, First move duration: 2.2994e-05
Solution from (328,408), to (323,412). Optimal cost: 6.65685, Found cost: 7.24264, Expanded: 22, Generated: 65, Total duration: 6.4129e-05, First move duration: 6.4129e-05
Solution from (172,109), to (167,106). Optimal cost: 6.24264, Found cost: 6.24264, Expanded: 21, Generated: 58, Total duration: 6.0495e-05, First move duration: 6.0495e-05
Solution from (280,397), to (287,397). Optimal cost: 7, Found cost: 7, Expanded: 21, Generated: 49, Total duration: 5.5636e-05, First move duration: 5.5636e-05
Solution from (447,375), to (449,382). Optimal cost: 7.82843, Found cost: 7.82843, Expanded: 25, Generated: 75, Total duration: 7.3211e-05, First move duration: 7.3211e-05
Solution from (64,285), to (64,279). Optimal cost: 6, Found cost: 6, Expanded: 17, Generated: 44, Total duration: 4.4366e-05, First move duration: 4.4366e-05
Solution from (231,386), to (228,382). Optimal cost: 5.24264, Found cost: 5.24264, Expanded: 14, Generated: 42, Total duration: 4.0581e-05, First move duration: 4.0581e-05
Solution from (277,210), to (271,212). Optimal cost: 6.82843, Found cost: 6.82843, Expanded: 19, Generated: 48, Total duration: 5.1238e-05, First move duration: 5.1238e-05
Solution from (62,288), to (64,283). Optimal cost: 5.82843, Found cost: 5.82843, Expanded: 20, Generated: 65, Total duration: 5.1774e-05, First move duration: 5.1774e-05
Solution from (285,411), to (283,405). Optimal cost: 6.82843, Found cost: 6.82843, Expanded: 18, Generated: 56, Total duration: 5.2029e-05, First move duration: 5.2029e-05
Solution from (44,246), to (47,250). Optimal cost: 5.24264, Found cost: 5.24264, Expanded: 19, Generated: 62, Total duration: 5.2266e-05, First move duration: 5.2266e-05
