Loading HierarchicalGraph from /home/tuero/Documents/cmput-658/a3/PRAStar/scenarios/wc3maps512/drywatergulch.hierarchical_graph.nop
Solution from (124,223), to (124,221). Optimal cost: 2, Found cost: 2, Expanded: 11, Generated: 19, Total duration: 3.5771e-05, First move duration: 3.5771e-05
Solution from (399,226), to (401,223). Optimal cost: 3.82843, Found cost: 4.41421, Expanded: 20, Generated: 60, Total duration: 6.7129e-05, First move duration: 6.7129e-05
Solution from (252,306), to (252,308). Optimal cost: 2, Found cost: 2, Expanded: 11, Generated: 18, Total duration: 2.8255e-05, First move duration: 2.8255e-05
Solution from (448,338), to (451,336). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 13, Generated: 23, Total duration: 4.1466e-05, First move duration: 4.1466e-05
Solution from (290,82), to (290,80). Optimal cost: 2, Found cost: 2, Expanded: 14, Generated: 35, Total duration: 4.2942e-05, First move duration: 4.2942e-05
Solution from (70,308), to (73,306). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 26, Generated: 67, Total duration: 7.4947e-05, First move duration: 7.4947e-05
Solution from (66,467), to (63,468). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 16, Generated: 36, Total duration: 4.8887e-05, First move duration: 4.8887e-05
Solution from (337,394), to (338,394). Optimal cost: 1, Found cost: 1, Expanded: 11, Generated: 18, Total duration: 2.9226e-05, First move duration: 2.9226e-05
Solution from (332,448), to (332,446). Optimal cost: 2, Found cost: 2, Expanded: 11, Generated: 18, Total duration: 3.1722e-05, First move duration: 3.1722e-05
Solution from (119,308), to (121,306). Optimal cost: 2.82843, Found cost: 2.82843, Expanded: 11, Generated: 20, Total duration: 2.8962e-05, First move duration: 2.8962e-05
Solution from (78,284), to (82,278). Optimal cost: 7.65685, Found cost: 8.24264, Expanded: 34, Generated: 85, Total duration: 9.7092e-05, First move duration: 9.7092e-05
Solution from (456,113), to (458,117). Optimal cost: 4.82843, Found cost: 4.82843, Expanded: 18, Generated: 54, Total duration: 5.845e-05, First move duration: 5.845e-05
Solution from (182,63), to (176,66). Optimal cost: 7.24264, Found cost: 8.65685, Expanded: 37, Generated: 83, Total duration: 9.8266e-05, First move duration: 9.8266e-05
Solution from (89,150), to (85,145). Optimal cost: 6.65685, Found cost: 6.65685, Expanded: 21, Generated: 38, Total duration: 5.2899e-05, First move duration: 5.2899e-05
Solution from (64,458), to (69,455). Optimal cost: 6.24264, Found cost: 6.24264, Expanded: 22, Generated: 72, Total duration: 7.7014e-05, First move duration: 7.7014e-05
Solution from (133,283), to (130,279). Optimal cost: 5.24264, Found cost: 5.24264, Expanded: 21, Generated: 67, Total duration: 6.8726e-05, First move duration: 6.8726e-05
Solution from (148,285), to (148,291). Optimal cost: 6, Found cost: 6, Expanded: 22, Generated: 44, Total duration: 5.2405e-05, First move duration: 5.2405e-05
Solution from (327,308), to (333,304). Optimal cost: 7.65685, Found cost: 7.65685, Expanded: 26, Generated: 77, Total duration: 7.561e-05, First move duration: 7.561e-05
Solution from (421,78), to (418,81). Optimal cost: 4.24264, Found cost: 4.24264, Expanded: 12, Generated: 26, Total duration: 3.7695e-05, First move duration: 3.7695e-05
Solution from (424,71), to (428,69). Optimal cost: 4.82843, Found cost: 4.82843, Expanded: 18, Generated: 52, Total duration: 5.585e-05, First move duration: 5.585e-05
Solution from (462,279), to (453,272). Optimal cost: 11.8995, Found cost: 12.4853, Expanded: 42, Generated: 108, Total duration: 0.000117013, First move duration: 0.000117013
Solution from (76,179), to (72,186). Optimal cost: 8.65685, Found cost: 9.24264, Expanded: 38, Generated: 90, Total duration: 9.4485e-05, First move duration: 9.4485e-05
Solution from (192,456), to (184,449). Optimal cost: 10.8995, Found cost: 12.0711, Expanded: 33, Generated: 94, Total duration: 0.000101509, First move duration: 0.000101509
Solution from (386,73), to (386,62). Optimal cost: 11, Found cost: 12.6569, Expanded: 59, Generated: 131, Total duration: 0.000149751, First move duration: 0.000149751
Solution from (142,396), to (145,389). Optimal cost: 8.24264, Found cost: 8.24264, Expanded: 26, Generated: 69, Total duration: 7.9332e-05, First move duration: 7.9332e-05
Solution from (169,164), to (172,171). Optimal cost: 8.24264, Found cost: 8.82843, Expanded: 29, Generated: 86, Total duration: 9.0723e-05, First move duration: 9.0723e-05
Solution from (180,288), to (185,295). Optimal cost: 9.07107, Found cost: 10.2426, Expanded: 38, Generated: 83, Total duration: 9.3155e-05, First move duration: 9.3155e-05
Solution from (415,214), to (415,224). Optimal cost: 10, Found cost: 10, Expanded: 32, Generated: 94, Total duration: 0.000105404, First move duration: 0.000105404
Solution from (264,221), to (263,210). Optimal cost: 11.4142, Found cost: 11.4142, Expanded: 29, Generated: 74, Total duration: 8.0228e-05, First move duration: 8.0228e-05
Solution from (303,313), to (299,322). Optimal cost: 10.6569, Found cost: 13.4853, Expanded: 55, Generated: 98, Total duration: 0.000116777, First move duration: 0.000116777
Solution from (353,436), to (342,443). Optimal cost: 13.8995, Found cost: 13.8995, Expanded: 42, Generated: 126, Total duration: 0.000124169, First move duration: 0.000124169
