Loading HierarchicalGraph from /home/tuero/Documents/cmput-658/a3/PRAStar/scenarios/wc3maps512/tranquilpaths.hierarchical_graph.nop
Solution from (110,211), to (108,214). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 17, Generated: 51, Total duration: 5.9696e-05, First move duration: 5.9696e-05
Solution from (85,152), to (83,152). Optimal cost: 2, Found cost: 2, Expanded: 10, Generated: 18, Total duration: 2.8509e-05, First move duration: 2.8509e-05
Solution from (262,359), to (261,359). Optimal cost: 1, Found cost: 1, Expanded: 11, Generated: 25, Total duration: 3.0321e-05, First move duration: 3.0321e-05
Solution from (86,273), to (86,274). Optimal cost: 1, Found cost: 1, Expanded: 11, Generated: 18, Total duration: 2.6475e-05, First move duration: 2.6475e-05
Solution from (320,134), to (322,135). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 13, Generated: 38, Total duration: 4.309e-05, First move duration: 4.309e-05
Solution from (164,270), to (166,269). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 14, Generated: 34, Total duration: 3.9822e-05, First move duration: 3.9822e-05
Solution from (249,411), to (250,413). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 10, Generated: 21, Total duration: 2.6246e-05, First move duration: 2.6246e-05
Solution from (243,98), to (242,101). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 11, Generated: 24, Total duration: 3.3251e-05, First move duration: 3.3251e-05
Solution from (330,255), to (332,257). Optimal cost: 2.82843, Found cost: 2.82843, Expanded: 16, Generated: 50, Total duration: 4.8009e-05, First move duration: 4.8009e-05
Solution from (67,314), to (66,311). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 11, Generated: 23, Total duration: 3.1505e-05, First move duration: 3.1505e-05
Solution from (218,114), to (219,118). Optimal cost: 4.41421, Found cost: 4.41421, Expanded: 24, Generated: 54, Total duration: 6.1961e-05, First move duration: 4.6755e-05
Solution from (240,173), to (238,179). Optimal cost: 6.82843, Found cost: 6.82843, Expanded: 35, Generated: 94, Total duration: 8.8903e-05, First move duration: 6.6559e-05
Solution from (149,368), to (143,365). Optimal cost: 7.24264, Found cost: 7.24264, Expanded: 38, Generated: 87, Total duration: 8.3712e-05, First move duration: 5.8881e-05
Solution from (91,229), to (95,226). Optimal cost: 5.24264, Found cost: 5.24264, Expanded: 30, Generated: 80, Total duration: 8.268e-05, First move duration: 6.6107e-05
Solution from (55,319), to (50,316). Optimal cost: 6.24264, Found cost: 6.24264, Expanded: 27, Generated: 59, Total duration: 6.0764e-05, First move duration: 4.3082e-05
Solution from (209,346), to (210,340). Optimal cost: 6.41421, Found cost: 6.41421, Expanded: 31, Generated: 70, Total duration: 7.0134e-05, First move duration: 5.2323e-05
Solution from (297,273), to (295,277). Optimal cost: 4.82843, Found cost: 6.24264, Expanded: 34, Generated: 75, Total duration: 8.1683e-05, First move duration: 6.4603e-05
Solution from (379,342), to (374,338). Optimal cost: 6.65685, Found cost: 11.8284, Expanded: 99, Generated: 218, Total duration: 0.0001972, First move duration: 8.1662e-05
Solution from (193,298), to (198,298). Optimal cost: 5, Found cost: 5, Expanded: 29, Generated: 74, Total duration: 6.5144e-05, First move duration: 4.6332e-05
Solution from (132,437), to (128,437). Optimal cost: 4, Found cost: 4, Expanded: 23, Generated: 51, Total duration: 5.2071e-05, First move duration: 3.6513e-05
Solution from (287,247), to (296,242). Optimal cost: 11.0711, Found cost: 12.8284, Expanded: 95, Generated: 234, Total duration: 0.000186137, First move duration: 9.2396e-05
