Loading HierarchicalGraph from /home/tuero/Documents/cmput-658/a3/PRAStar/scenarios/wc3maps512/drywatergulch.hierarchical_graph.nop
Solution from (124,223), to (124,221). Optimal cost: 2, Found cost: 2, Expanded: 11, Generated: 19, Total duration: 2.5174e-05, First move duration: 2.5174e-05
Solution from (399,226), to (401,223). Optimal cost: 3.82843, Found cost: 4.41421, Expanded: 20, Generated: 60, Total duration: 4.9638e-05, First move duration: 4.9638e-05
Solution from (252,306), to (252,308). Optimal cost: 2, Found cost: 2, Expanded: 11, Generated: 18, Total duration: 1.9182e-05, First move duration: 1.9182e-05
Solution from (448,338), to (451,336). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 13, Generated: 23, Total duration: 2.3252e-05, First move duration: 2.3252e-05
Solution from (290,82), to (290,80). Optimal cost: 2, Found cost: 2, Expanded: 14, Generated: 35, Total duration: 3.0283e-05, First move duration: 3.0283e-05
Solution from (70,308), to (73,306). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 26, Generated: 67, Total duration: 5.1314e-05, First move duration: 5.1314e-05
Solution from (66,467), to (63,468). Optimal cost: 3.41421, Found cost: 3.41421, Expanded: 16, Generated: 36, Total duration: 3.3304e-05, First move duration: 3.3304e-05
Solution from (337,394), to (338,394). Optimal cost: 1, Found cost: 1, Expanded: 11, Generated: 18, Total duration: 2.0313e-05, First move duration: 2.0313e-05
Solution from (332,448), to (332,446). Optimal cost: 2, Found cost: 2, Expanded: 11, Generated: 18, Total duration: 2.1922e-05, First move duration: 2.1922e-05
Solution from (119,308), to (121,306). Optimal cost: 2.82843, Found cost: 2.82843, Expanded: 11, Generated: 20, Total duration: 1.9082e-05, First move duration: 1.9082e-05
Solution from (78,284), to (82,278). Optimal cost: 7.65685, Found cost: 8.24264, Expanded: 34, Generated: 85, Total duration: 6.9148e-05, First move duration: 6.9148e-05
Solution from (456,113), to (458,117). Optimal cost: 4.82843, Found cost: 4.82843, Expanded: 18, Generated: 54, Total duration: 4.2711e-05, First move duration: 4.2711e-05
Solution from (182,63), to (176,66). Optimal cost: 7.24264, Found cost: 8.65685, Expanded: 37, Generated: 83, Total duration: 6.9717e-05, First move duration: 6.9717e-05
