Loading FlatGraph from /home/tuero/Documents/cmput-658/a3/PRAStar/scenarios/bg512/AR0600SR.flat_graph.nop
Solution from (372,132), to (372,135). Optimal cost: 3, Found cost: 3, Expanded: 4, Generated: 14, Total duration: 1.7226e-05, First move duration: 1.7226e-05
Solution from (66,448), to (86,419). Optimal cost: 37.2843, Found cost: 37.2843, Expanded: 93, Generated: 256, Total duration: 0.000220536, First move duration: 0.000220536
Solution from (172,278), to (194,308). Optimal cost: 39.1127, Found cost: 39.1127, Expanded: 84, Generated: 264, Total duration: 0.000199905, First move duration: 0.000199905
Solution from (152,356), to (122,377). Optimal cost: 38.6985, Found cost: 38.6985, Expanded: 139, Generated: 445, Total duration: 0.000291383, First move duration: 0.000291383
Solution from (187,334), to (150,345). Optimal cost: 41.5563, Found cost: 41.5563, Expanded: 62, Generated: 178, Total duration: 0.000157823, First move duration: 0.000157823
Solution from (324,347), to (364,340). Optimal cost: 42.8995, Found cost: 42.8995, Expanded: 41, Generated: 101, Total duration: 9.1895e-05, First move duration: 9.1895e-05
Solution from (91,409), to (130,400). Optimal cost: 42.7279, Found cost: 42.7279, Expanded: 40, Generated: 140, Total duration: 0.000121815, First move duration: 0.000121815
Solution from (201,323), to (226,293). Optimal cost: 40.3553, Found cost: 40.3553, Expanded: 115, Generated: 337, Total duration: 0.000264165, First move duration: 0.000264165
Solution from (182,331), to (212,305). Optimal cost: 40.7696, Found cost: 40.7696, Expanded: 79, Generated: 285, Total duration: 0.000193858, First move duration: 0.000193858
Solution from (210,333), to (230,299). Optimal cost: 42.2843, Found cost: 42.2843, Expanded: 79, Generated: 233, Total duration: 0.00019137, First move duration: 0.00019137
Solution from (192,333), to (189,291). Optimal cost: 43.2426, Found cost: 43.2426, Expanded: 76, Generated: 206, Total duration: 0.000169848, First move duration: 0.000169848
Solution from (438,269), to (425,305). Optimal cost: 41.3848, Found cost: 41.3848, Expanded: 54, Generated: 151, Total duration: 0.000140226, First move duration: 0.000140226
Solution from (212,327), to (180,353). Optimal cost: 42.7696, Found cost: 42.7696, Expanded: 105, Generated: 361, Total duration: 0.000275018, First move duration: 0.000275018
Solution from (182,356), to (215,332). Optimal cost: 42.9411, Found cost: 42.9411, Expanded: 142, Generated: 376, Total duration: 0.000319287, First move duration: 0.000319287
Solution from (173,287), to (173,241). Optimal cost: 46, Found cost: 46, Expanded: 47, Generated: 140, Total duration: 0.00011782, First move duration: 0.00011782
Solution from (73,450), to (98,416). Optimal cost: 44.3553, Found cost: 44.3553, Expanded: 119, Generated: 323, Total duration: 0.000278797, First move duration: 0.000278797
Solution from (182,347), to (188,306). Optimal cost: 47.9706, Found cost: 47.9706, Expanded: 492, Generated: 1291, Total duration: 0.000910409, First move duration: 0.000910409
Solution from (135,369), to (103,398). Optimal cost: 44.0122, Found cost: 44.0122, Expanded: 78, Generated: 289, Total duration: 0.00022343, First move duration: 0.00022343
Solution from (182,344), to (212,309). Optimal cost: 47.4264, Found cost: 47.4264, Expanded: 116, Generated: 393, Total duration: 0.000265712, First move duration: 0.000265712
Solution from (174,288), to (172,242). Optimal cost: 46.8284, Found cost: 46.8284, Expanded: 47, Generated: 145, Total duration: 0.000123463, First move duration: 0.000123463
Solution from (342,113), to (376,142). Optimal cost: 46.598, Found cost: 46.598, Expanded: 44, Generated: 163, Total duration: 0.000106743, First move duration: 0.000106743
Solution from (163,338), to (143,375). Optimal cost: 45.2843, Found cost: 45.2843, Expanded: 85, Generated: 248, Total duration: 0.00021444, First move duration: 0.00021444
Solution from (159,357), to (117,368). Optimal cost: 46.5563, Found cost: 46.5563, Expanded: 43, Generated: 151, Total duration: 0.000112293, First move duration: 0.000112293
Solution from (91,418), to (53,435). Optimal cost: 45.0416, Found cost: 45.0416, Expanded: 100, Generated: 293, Total duration: 0.00025466, First move duration: 0.00025466
Solution from (172,363), to (191,319). Optimal cost: 51.8701, Found cost: 51.8701, Expanded: 45, Generated: 172, Total duration: 0.000130201, First move duration: 0.000130201
Solution from (439,184), to (408,146). Optimal cost: 50.8406, Found cost: 50.8406, Expanded: 130, Generated: 417, Total duration: 0.000304082, First move duration: 0.000304082
Solution from (102,390), to (77,429). Optimal cost: 49.3553, Found cost: 49.3553, Expanded: 154, Generated: 398, Total duration: 0.000352384, First move duration: 0.000352384
Solution from (154,359), to (116,390). Optimal cost: 50.8406, Found cost: 50.8406, Expanded: 120, Generated: 411, Total duration: 0.000288663, First move duration: 0.000288663
Solution from (169,264), to (171,214). Optimal cost: 50.8284, Found cost: 50.8284, Expanded: 51, Generated: 159, Total duration: 0.000152942, First move duration: 0.000152942
Solution from (94,423), to (107,377). Optimal cost: 51.3848, Found cost: 51.3848, Expanded: 47, Generated: 167, Total duration: 0.000128521, First move duration: 0.000128521
Solution from (121,380), to (157,346). Optimal cost: 50.0833, Found cost: 50.0833, Expanded: 77, Generated: 297, Total duration: 0.00018395, First move duration: 0.00018395
Solution from (183,335), to (148,367). Optimal cost: 48.2548, Found cost: 48.2548, Expanded: 51, Generated: 202, Total duration: 0.000137997, First move duration: 0.000137997
Solution from (348,128), to (391,142). Optimal cost: 48.799, Found cost: 48.799, Expanded: 44, Generated: 162, Total duration: 0.000117519, First move duration: 0.000117519
Solution from (94,418), to (108,374). Optimal cost: 49.799, Found cost: 49.799, Expanded: 45, Generated: 165, Total duration: 0.000121924, First move duration: 0.000121924
Solution from (212,331), to (262,340). Optimal cost: 53.7279, Found cost: 53.7279, Expanded: 51, Generated: 171, Total duration: 0.000129964, First move duration: 0.000129964
Solution from (231,332), to (179,329). Optimal cost: 53.2426, Found cost: 53.2426, Expanded: 53, Generated: 167, Total duration: 0.000133077, First move duration: 0.000133077
Solution from (73,455), to (96,411). Optimal cost: 53.5269, Found cost: 53.5269, Expanded: 95, Generated: 295, Total duration: 0.000232951, First move duration: 0.000232951
Solution from (416,160), to (450,199). Optimal cost: 53.669, Found cost: 53.669, Expanded: 187, Generated: 589, Total duration: 0.000463269, First move duration: 0.000463269
Solution from (224,316), to (178,293). Optimal cost: 55.5269, Found cost: 55.5269, Expanded: 101, Generated: 310, Total duration: 0.000247914, First move duration: 0.000247914
Solution from (152,349), to (112,378). Optimal cost: 52.0122, Found cost: 52.0122, Expanded: 41, Generated: 183, Total duration: 0.000140402, First move duration: 0.000140402
Solution from (225,327), to (186,292). Optimal cost: 53.4975, Found cost: 53.4975, Expanded: 104, Generated: 370, Total duration: 0.000237205, First move duration: 0.000237205
Solution from (167,336), to (127,374). Optimal cost: 55.7401, Found cost: 55.7401, Expanded: 79, Generated: 311, Total duration: 0.000203345, First move duration: 0.000203345
Solution from (275,115), to (229,133). Optimal cost: 53.4558, Found cost: 53.4558, Expanded: 65, Generated: 201, Total duration: 0.000173173, First move duration: 0.000173173
Solution from (180,350), to (138,382). Optimal cost: 55.2548, Found cost: 55.2548, Expanded: 89, Generated: 288, Total duration: 0.00022494, First move duration: 0.00022494
Solution from (239,294), to (210,339). Optimal cost: 57.0122, Found cost: 57.0122, Expanded: 137, Generated: 396, Total duration: 0.000300347, First move duration: 0.000300347
Solution from (207,339), to (239,294). Optimal cost: 58.2548, Found cost: 58.2548, Expanded: 104, Generated: 323, Total duration: 0.000233308, First move duration: 0.000233308
Solution from (196,351), to (221,303). Optimal cost: 58.3553, Found cost: 58.3553, Expanded: 49, Generated: 192, Total duration: 0.000144518, First move duration: 0.000144518
Solution from (218,303), to (173,339). Optimal cost: 59.9117, Found cost: 59.9117, Expanded: 119, Generated: 406, Total duration: 0.000293276, First move duration: 0.000293276
Solution from (210,315), to (167,352). Optimal cost: 58.3259, Found cost: 58.3259, Expanded: 74, Generated: 266, Total duration: 0.00018907, First move duration: 0.00018907
Solution from (176,182), to (221,147). Optimal cost: 59.4975, Found cost: 59.4975, Expanded: 162, Generated: 457, Total duration: 0.000351009, First move duration: 0.000351009
Solution from (157,353), to (202,320). Optimal cost: 58.669, Found cost: 58.669, Expanded: 53, Generated: 220, Total duration: 0.000152473, First move duration: 0.000152473
Solution from (127,358), to (89,402). Optimal cost: 59.7401, Found cost: 59.7401, Expanded: 51, Generated: 223, Total duration: 0.000162534, First move duration: 0.000162534
Solution from (201,320), to (164,362). Optimal cost: 57.3259, Found cost: 57.3259, Expanded: 68, Generated: 253, Total duration: 0.000191404, First move duration: 0.000191404
Solution from (147,375), to (182,330). Optimal cost: 59.4975, Found cost: 59.4975, Expanded: 76, Generated: 268, Total duration: 0.000195627, First move duration: 0.000195627
Solution from (295,356), to (241,337). Optimal cost: 61.8701, Found cost: 61.8701, Expanded: 58, Generated: 204, Total duration: 0.000173391, First move duration: 0.000173391
Solution from (261,345), to (318,356). Optimal cost: 61.5563, Found cost: 61.5563, Expanded: 58, Generated: 181, Total duration: 0.000140114, First move duration: 0.000140114
Solution from (198,293), to (160,247). Optimal cost: 61.7401, Found cost: 61.7401, Expanded: 57, Generated: 218, Total duration: 0.000163845, First move duration: 0.000163845
Solution from (157,360), to (112,399). Optimal cost: 61.1543, Found cost: 61.1543, Expanded: 117, Generated: 416, Total duration: 0.000294239, First move duration: 0.000294239
Solution from (127,379), to (166,335). Optimal cost: 60.1543, Found cost: 60.1543, Expanded: 104, Generated: 378, Total duration: 0.000239412, First move duration: 0.000239412
Solution from (95,430), to (128,382). Optimal cost: 61.669, Found cost: 61.669, Expanded: 56, Generated: 229, Total duration: 0.00016526, First move duration: 0.00016526
Solution from (407,320), to (354,343). Optimal cost: 62.5269, Found cost: 62.5269, Expanded: 81, Generated: 235, Total duration: 0.000199227, First move duration: 0.000199227
Solution from (252,339), to (312,348). Optimal cost: 63.7279, Found cost: 63.7279, Expanded: 62, Generated: 202, Total duration: 0.000158548, First move duration: 0.000158548
Solution from (254,122), to (317,123). Optimal cost: 63.4142, Found cost: 63.4142, Expanded: 100, Generated: 244, Total duration: 0.000214081, First move duration: 0.000214081
Solution from (289,351), to (236,333). Optimal cost: 60.4558, Found cost: 60.4558, Expanded: 58, Generated: 209, Total duration: 0.00016051, First move duration: 0.00016051
Solution from (214,333), to (153,344). Optimal cost: 65.5563, Found cost: 65.5563, Expanded: 62, Generated: 206, Total duration: 0.000183046, First move duration: 0.000183046
Solution from (216,303), to (176,353). Optimal cost: 66.5685, Found cost: 66.5685, Expanded: 181, Generated: 493, Total duration: 0.000393694, First move duration: 0.000393694
Solution from (146,380), to (94,413). Optimal cost: 65.669, Found cost: 65.669, Expanded: 53, Generated: 227, Total duration: 0.000187913, First move duration: 0.000187913
Solution from (193,286), to (238,332). Optimal cost: 66.9828, Found cost: 66.9828, Expanded: 93, Generated: 292, Total duration: 0.000233363, First move duration: 0.000233363
Solution from (111,394), to (160,351). Optimal cost: 66.8112, Found cost: 66.8112, Expanded: 50, Generated: 238, Total duration: 0.000154466, First move duration: 0.000154466
Solution from (411,151), to (446,202). Optimal cost: 65.4975, Found cost: 65.4975, Expanded: 52, Generated: 228, Total duration: 0.000179839, First move duration: 0.000179839
Solution from (330,122), to (386,142). Optimal cost: 64.2843, Found cost: 64.2843, Expanded: 57, Generated: 184, Total duration: 0.000147077, First move duration: 0.000147077
Solution from (446,231), to (433,171). Optimal cost: 65.3848, Found cost: 65.3848, Expanded: 61, Generated: 186, Total duration: 0.000166722, First move duration: 0.000166722
Solution from (169,363), to (115,396). Optimal cost: 67.669, Found cost: 67.669, Expanded: 55, Generated: 222, Total duration: 0.000167231, First move duration: 0.000167231
Solution from (124,396), to (82,445). Optimal cost: 66.397, Found cost: 66.397, Expanded: 66, Generated: 282, Total duration: 0.000214881, First move duration: 0.000214881
Solution from (189,345), to (178,281). Optimal cost: 71.0416, Found cost: 71.0416, Expanded: 419, Generated: 1036, Total duration: 0.000801821, First move duration: 0.000801821
Solution from (130,368), to (185,331). Optimal cost: 70.3259, Found cost: 70.3259, Expanded: 56, Generated: 242, Total duration: 0.000161673, First move duration: 0.000161673
Solution from (347,345), to (405,319). Optimal cost: 68.7696, Found cost: 68.7696, Expanded: 59, Generated: 203, Total duration: 0.000161432, First move duration: 0.000161432
Solution from (445,194), to (395,145). Optimal cost: 70.2965, Found cost: 70.2965, Expanded: 63, Generated: 275, Total duration: 0.000206633, First move duration: 0.000206633
