Loading FlatGraph from /home/tuero/Documents/cmput-658/a3/PRAStar/scenarios/bg512/AR0309SR.flat_graph.nop
Solution from (238,288), to (240,290). Optimal cost: 2.82843, Found cost: 2.82843, Expanded: 3, Generated: 13, Total duration: 1.7028e-05, First move duration: 1.7028e-05
Solution from (197,284), to (195,287). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 4, Generated: 16, Total duration: 1.3321e-05, First move duration: 1.3321e-05
Solution from (208,239), to (208,241). Optimal cost: 2, Found cost: 2, Expanded: 3, Generated: 11, Total duration: 9.224e-06, First move duration: 9.224e-06
Solution from (318,298), to (321,296). Optimal cost: 3.82843, Found cost: 3.82843, Expanded: 4, Generated: 16, Total duration: 1.0924e-05, First move duration: 1.0924e-05
Solution from (218,252), to (218,250). Optimal cost: 2, Found cost: 2, Expanded: 3, Generated: 11, Total duration: 9.854e-06, First move duration: 9.854e-06
Solution from (411,243), to (410,241). Optimal cost: 2.41421, Found cost: 2.41421, Expanded: 3, Generated: 13, Total duration: 1.2492e-05, First move duration: 1.2492e-05
Solution from (172,220), to (173,221). Optimal cost: 1.41421, Found cost: 1.41421, Expanded: 2, Generated: 8, Total duration: 8.629e-06, First move duration: 8.629e-06
Solution from (113,353), to (113,355). Optimal cost: 2, Found cost: 2, Expanded: 3, Generated: 11, Total duration: 1.1604e-05, First move duration: 1.1604e-05
Solution from (222,424), to (220,424). Optimal cost: 2, Found cost: 2, Expanded: 3, Generated: 11, Total duration: 1.0449e-05, First move duration: 1.0449e-05
Solution from (206,434), to (203,434). Optimal cost: 3, Found cost: 3, Expanded: 4, Generated: 14, Total duration: 1.3609e-05, First move duration: 1.3609e-05
Solution from (257,270), to (262,265). Optimal cost: 7.07107, Found cost: 7.07107, Expanded: 6, Generated: 28, Total duration: 0.000774793, First move duration: 0.000774793
Solution from (185,143), to (186,138). Optimal cost: 5.41421, Found cost: 5.41421, Expanded: 6, Generated: 22, Total duration: 2.1729e-05, First move duration: 2.1729e-05
Solution from (303,150), to (309,149). Optimal cost: 6.41421, Found cost: 6.41421, Expanded: 7, Generated: 25, Total duration: 2.1026e-05, First move duration: 2.1026e-05
Solution from (190,196), to (190,202). Optimal cost: 6, Found cost: 6, Expanded: 7, Generated: 20, Total duration: 2.2105e-05, First move duration: 2.2105e-05
Solution from (284,303), to (286,309). Optimal cost: 6.82843, Found cost: 6.82843, Expanded: 7, Generated: 27, Total duration: 2.715e-05, First move duration: 2.715e-05
Solution from (28,288), to (34,288). Optimal cost: 6, Found cost: 6, Expanded: 7, Generated: 23, Total duration: 1.8306e-05, First move duration: 1.8306e-05
Solution from (110,276), to (112,282). Optimal cost: 6.82843, Found cost: 6.82843, Expanded: 7, Generated: 27, Total duration: 2.1556e-05, First move duration: 2.1556e-05
Solution from (307,277), to (311,276). Optimal cost: 4.41421, Found cost: 4.41421, Expanded: 5, Generated: 19, Total duration: 1.3172e-05, First move duration: 1.3172e-05
Solution from (411,277), to (411,282). Optimal cost: 5, Found cost: 5, Expanded: 6, Generated: 20, Total duration: 1.9122e-05, First move duration: 1.9122e-05
Solution from (213,356), to (217,352). Optimal cost: 5.65685, Found cost: 5.65685, Expanded: 5, Generated: 23, Total duration: 1.9213e-05, First move duration: 1.9213e-05
Solution from (166,442), to (170,432). Optimal cost: 11.6569, Found cost: 11.6569, Expanded: 11, Generated: 43, Total duration: 4.4017e-05, First move duration: 4.4017e-05
Solution from (203,224), to (208,217). Optimal cost: 9.07107, Found cost: 9.07107, Expanded: 8, Generated: 36, Total duration: 3.0071e-05, First move duration: 3.0071e-05
Solution from (261,179), to (250,178). Optimal cost: 11.4142, Found cost: 11.4142, Expanded: 12, Generated: 28, Total duration: 3.4653e-05, First move duration: 3.4653e-05
Solution from (375,331), to (372,340). Optimal cost: 10.2426, Found cost: 10.2426, Expanded: 10, Generated: 38, Total duration: 3.4707e-05, First move duration: 3.4707e-05
Solution from (353,80), to (357,88). Optimal cost: 9.65685, Found cost: 9.65685, Expanded: 9, Generated: 35, Total duration: 3.0129e-05, First move duration: 3.0129e-05
Solution from (318,49), to (308,53). Optimal cost: 11.6569, Found cost: 11.6569, Expanded: 11, Generated: 43, Total duration: 3.5185e-05, First move duration: 3.5185e-05
Solution from (262,116), to (253,121). Optimal cost: 11.0711, Found cost: 11.0711, Expanded: 10, Generated: 36, Total duration: 2.9467e-05, First move duration: 2.9467e-05
Solution from (236,312), to (230,306). Optimal cost: 8.48528, Found cost: 8.48528, Expanded: 7, Generated: 33, Total duration: 2.5177e-05, First move duration: 2.5177e-05
Solution from (292,402), to (287,409). Optimal cost: 9.07107, Found cost: 9.07107, Expanded: 8, Generated: 36, Total duration: 2.9227e-05, First move duration: 2.9227e-05
Solution from (116,201), to (110,208). Optimal cost: 9.48528, Found cost: 9.48528, Expanded: 8, Generated: 38, Total duration: 3.5127e-05, First move duration: 3.5127e-05
Solution from (78,261), to (71,249). Optimal cost: 14.8995, Found cost: 14.8995, Expanded: 47, Generated: 153, Total duration: 0.000116372, First move duration: 0.000116372
Solution from (229,340), to (240,329). Optimal cost: 15.5563, Found cost: 15.5563, Expanded: 12, Generated: 58, Total duration: 4.4344e-05, First move duration: 4.4344e-05
